signal_id,instrument,week,entry_model,variant,filled,r,reason
SI#168,SI,2023-28,LIMIT,M4_chandelier,1,-1.0098588929889296,SAME_BAR_SL
SI#168,SI,2023-28,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#168,SI,2023-28,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#168,SI,2023-28,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#168,SI,2023-28,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#168,SI,2023-28,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#168,SI,2023-28,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#169,SI,2023-31,LIMIT,M2_fix3R,1,-1.008419103104638,SL
SI#169,SI,2023-31,LIMIT,M4_chandelier,1,-1.008419103104638,SL
SI#169,SI,2023-31,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#169,SI,2023-31,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#169,SI,2023-31,STOP_RECLAIM,M2_fix3R,1,-1.0079089744512415,SAME_BAR_SL
SI#169,SI,2023-31,STOP_RECLAIM,M4_chandelier,1,-1.0079089744512415,SAME_BAR_SL
SI#169,SI,2023-31,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#169,SI,2023-31,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#170,SI,2023-31,LIMIT,M2_fix3R,1,-1.009651808183018,SL
SI#170,SI,2023-31,LIMIT,M4_chandelier,1,-1.009651808183018,SL
SI#170,SI,2023-31,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#170,SI,2023-31,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#170,SI,2023-31,STOP_RECLAIM,M2_fix3R,1,-1.0089857388456815,SAME_BAR_SL
SI#170,SI,2023-31,STOP_RECLAIM,M4_chandelier,1,-1.0089857388456815,SAME_BAR_SL
SI#170,SI,2023-31,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#170,SI,2023-31,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#171,SI,2023-34,LIMIT,M2_fix3R,1,-1.0066943021032504,SL
SI#171,SI,2023-34,LIMIT,M4_chandelier,1,-1.0066943021032504,SL
SI#171,SI,2023-34,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#171,SI,2023-34,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#171,SI,2023-34,STOP_RECLAIM,M2_fix3R,1,-1.0037529895420123,SL
SI#171,SI,2023-34,STOP_RECLAIM,M4_chandelier,1,-1.0037529895420123,SL
SI#171,SI,2023-34,CLOSE_CONFIRM,M2_fix3R,1,-1.0037529895420123,SL
SI#171,SI,2023-34,CLOSE_CONFIRM,M4_chandelier,1,-1.0037529895420123,SL
SI#172,SI,2023-34,LIMIT,M2_fix3R,1,-1.0078051038575668,SL
SI#172,SI,2023-34,LIMIT,M4_chandelier,1,-1.0078051038575668,SL
SI#172,SI,2023-34,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#172,SI,2023-34,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#172,SI,2023-34,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#172,SI,2023-34,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#172,SI,2023-34,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#172,SI,2023-34,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#173,SI,2023-41,LIMIT,M2_fix3R,1,-1.0096625750242012,SL
SI#173,SI,2023-41,LIMIT,M4_chandelier,1,-0.009662575024201236,BE_SAME_BAR
SI#173,SI,2023-41,STOP_HIGH,M2_fix3R,1,-1.0049086388420738,SL
SI#173,SI,2023-41,STOP_HIGH,M4_chandelier,1,-1.0049086388420738,SL
SI#173,SI,2023-41,STOP_RECLAIM,M2_fix3R,1,-1.0088945675049044,SL
SI#173,SI,2023-41,STOP_RECLAIM,M4_chandelier,1,-0.008894567504904404,BE_SAME_BAR
SI#173,SI,2023-41,CLOSE_CONFIRM,M2_fix3R,1,-1.009405466540999,SL
SI#173,SI,2023-41,CLOSE_CONFIRM,M4_chandelier,1,-0.009405466540998995,BE_SAME_BAR
SI#174,SI,2023-45,LIMIT,M2_fix3R,1,-1.0102994974874373,SL
SI#174,SI,2023-45,LIMIT,M4_chandelier,1,-0.010299497487437347,STOP_MOVED
SI#174,SI,2023-45,STOP_HIGH,M2_fix3R,1,-1.0035237406657826,SL
SI#174,SI,2023-45,STOP_HIGH,M4_chandelier,1,-1.0035237406657826,SL
SI#174,SI,2023-45,STOP_RECLAIM,M2_fix3R,1,-1.0048685385721132,SL
SI#174,SI,2023-45,STOP_RECLAIM,M4_chandelier,1,-1.0048685385721132,SL
SI#174,SI,2023-45,CLOSE_CONFIRM,M2_fix3R,1,-1.0048685385721132,SL
SI#174,SI,2023-45,CLOSE_CONFIRM,M4_chandelier,1,-1.0048685385721132,SL
SI#175,SI,2023-46,LIMIT,M2_fix3R,1,-1.0095744949026877,SL
SI#175,SI,2023-46,LIMIT,M4_chandelier,1,-1.0095744949026877,SL
SI#175,SI,2023-46,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#175,SI,2023-46,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#175,SI,2023-46,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#175,SI,2023-46,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#175,SI,2023-46,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#175,SI,2023-46,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#176,SI,2023-46,LIMIT,M2_fix3R,1,-1.0096590675547095,SAME_BAR_SL
SI#176,SI,2023-46,LIMIT,M4_chandelier,1,-1.0096590675547095,SAME_BAR_SL
SI#176,SI,2023-46,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#176,SI,2023-46,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#176,SI,2023-46,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#176,SI,2023-46,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#176,SI,2023-46,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#176,SI,2023-46,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#177,SI,2023-46,LIMIT,M2_fix3R,1,-1.006994760914761,SAME_BAR_SL
SI#177,SI,2023-46,LIMIT,M4_chandelier,1,-1.006994760914761,SAME_BAR_SL
SI#177,SI,2023-46,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#177,SI,2023-46,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#177,SI,2023-46,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#177,SI,2023-46,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#177,SI,2023-46,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#177,SI,2023-46,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#178,SI,2023-49,LIMIT,M2_fix3R,1,-1.009744817518248,SAME_BAR_SL
SI#178,SI,2023-49,LIMIT,M4_chandelier,1,-1.009744817518248,SAME_BAR_SL
SI#178,SI,2023-49,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#178,SI,2023-49,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#178,SI,2023-49,STOP_RECLAIM,M2_fix3R,1,-1.0089189853137517,SAME_BAR_SL
SI#178,SI,2023-49,STOP_RECLAIM,M4_chandelier,1,-1.0089189853137517,SAME_BAR_SL
SI#178,SI,2023-49,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#178,SI,2023-49,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#179,SI,2024-04,LIMIT,M2_fix3R,1,-1.012220878988561,SAME_BAR_SL
SI#179,SI,2024-04,LIMIT,M4_chandelier,1,-1.012220878988561,SAME_BAR_SL
SI#179,SI,2024-04,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#179,SI,2024-04,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#179,SI,2024-04,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#179,SI,2024-04,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#179,SI,2024-04,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#179,SI,2024-04,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#180,SI,2024-09,LIMIT,M2_fix3R,1,-1.0094847942107643,SL
SI#180,SI,2024-09,LIMIT,M4_chandelier,1,-1.0094847942107643,SL
SI#180,SI,2024-09,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#180,SI,2024-09,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#180,SI,2024-09,STOP_RECLAIM,M2_fix3R,1,-1.0087278967097042,SL
SI#180,SI,2024-09,STOP_RECLAIM,M4_chandelier,1,-1.0087278967097042,SL
SI#180,SI,2024-09,CLOSE_CONFIRM,M2_fix3R,1,-1.0061638027753173,SL
SI#180,SI,2024-09,CLOSE_CONFIRM,M4_chandelier,1,-1.0061638027753173,SL
SI#181,SI,2024-12,LIMIT,M2_fix3R,1,-1.0123964757709252,SL
SI#181,SI,2024-12,LIMIT,M4_chandelier,1,-1.0123964757709252,SL
SI#181,SI,2024-12,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#181,SI,2024-12,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#181,SI,2024-12,STOP_RECLAIM,M2_fix3R,1,-1.0081604624277456,SL
SI#181,SI,2024-12,STOP_RECLAIM,M4_chandelier,1,-1.0081604624277456,SL
SI#181,SI,2024-12,CLOSE_CONFIRM,M2_fix3R,1,-1.0081604624277456,SL
SI#181,SI,2024-12,CLOSE_CONFIRM,M4_chandelier,1,-1.0081604624277456,SL
SI#182,SI,2024-13,LIMIT,M2_fix3R,1,2.990670790144435,TP
SI#182,SI,2024-13,LIMIT,M4_chandelier,1,-0.009329209855565013,STOP_MOVED
SI#182,SI,2024-13,STOP_HIGH,M2_fix3R,1,2.994807611533765,TP
SI#182,SI,2024-13,STOP_HIGH,M4_chandelier,1,4.855143856485438,STOP_MOVED
SI#182,SI,2024-13,STOP_RECLAIM,M2_fix3R,1,2.9918260817843865,TP
SI#182,SI,2024-13,STOP_RECLAIM,M4_chandelier,1,-0.008173918215613358,STOP_MOVED
SI#182,SI,2024-13,CLOSE_CONFIRM,M2_fix3R,1,2.9918260817843865,TP
SI#182,SI,2024-13,CLOSE_CONFIRM,M4_chandelier,1,-0.008173918215613358,STOP_MOVED
SI#183,SI,2024-14,LIMIT,M2_fix3R,1,2.994279726221383,TP
SI#183,SI,2024-14,LIMIT,M4_chandelier,1,3.8809920226575363,STOP_MOVED
SI#183,SI,2024-14,STOP_HIGH,M2_fix3R,1,-1.0019232011353294,SL
SI#183,SI,2024-14,STOP_HIGH,M4_chandelier,1,0.5950194307927177,STOP_MOVED
SI#183,SI,2024-14,STOP_RECLAIM,M2_fix3R,1,-1.0020587894344621,SL
SI#183,SI,2024-14,STOP_RECLAIM,M4_chandelier,1,0.7123570423118306,STOP_MOVED
SI#183,SI,2024-14,CLOSE_CONFIRM,M2_fix3R,1,-1.0020587894344621,SL
SI#183,SI,2024-14,CLOSE_CONFIRM,M4_chandelier,1,0.7123570423118306,STOP_MOVED
SI#184,SI,2024-15,LIMIT,M2_fix3R,1,-1.0057882833666445,SAME_BAR_SL
SI#184,SI,2024-15,LIMIT,M4_chandelier,1,-1.0057882833666445,SAME_BAR_SL
SI#184,SI,2024-15,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#184,SI,2024-15,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#184,SI,2024-15,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#184,SI,2024-15,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#184,SI,2024-15,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#184,SI,2024-15,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#185,SI,2024-16,LIMIT,M2_fix3R,1,-1.005362438511667,SL
SI#185,SI,2024-16,LIMIT,M4_chandelier,1,-0.005362438511666986,BE_SAME_BAR
SI#185,SI,2024-16,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#185,SI,2024-16,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#185,SI,2024-16,STOP_RECLAIM,M2_fix3R,1,-1.0048060786157607,SL
SI#185,SI,2024-16,STOP_RECLAIM,M4_chandelier,1,-0.004806078615760736,BE_SAME_BAR
SI#185,SI,2024-16,CLOSE_CONFIRM,M2_fix3R,1,-1.0048060786157607,SL
SI#185,SI,2024-16,CLOSE_CONFIRM,M4_chandelier,1,-0.004806078615760736,BE_SAME_BAR
SI#186,SI,2024-22,LIMIT,M2_fix3R,1,-1.0080102039643781,SL
SI#186,SI,2024-22,LIMIT,M4_chandelier,1,-0.00801020396437804,STOP_MOVED
SI#186,SI,2024-22,STOP_HIGH,M2_fix3R,1,-1.0037200010548801,SL
SI#186,SI,2024-22,STOP_HIGH,M4_chandelier,1,-1.0037200010548801,SL
SI#186,SI,2024-22,STOP_RECLAIM,M2_fix3R,1,-1.004905212375459,SL
SI#186,SI,2024-22,STOP_RECLAIM,M4_chandelier,1,-0.004905212375458838,BE_SAME_BAR
SI#186,SI,2024-22,CLOSE_CONFIRM,M2_fix3R,1,-1.004905212375459,SL
SI#186,SI,2024-22,CLOSE_CONFIRM,M4_chandelier,1,-0.004905212375458838,BE_SAME_BAR
SI#187,SI,2024-22,LIMIT,M2_fix3R,1,-1.004201870066788,SL
SI#187,SI,2024-22,LIMIT,M4_chandelier,1,-1.004201870066788,SL
SI#187,SI,2024-22,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#187,SI,2024-22,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#187,SI,2024-22,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#187,SI,2024-22,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#187,SI,2024-22,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#187,SI,2024-22,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#188,SI,2024-23,LIMIT,M2_fix3R,1,-1.0067429657414353,SL
SI#188,SI,2024-23,LIMIT,M4_chandelier,1,-0.006742965741435272,BE_SAME_BAR
SI#188,SI,2024-23,STOP_HIGH,M2_fix3R,1,-1.0021471538736055,SL
SI#188,SI,2024-23,STOP_HIGH,M4_chandelier,1,-1.0021471538736055,SL
SI#188,SI,2024-23,STOP_RECLAIM,M2_fix3R,1,-1.0052288309178743,SL
SI#188,SI,2024-23,STOP_RECLAIM,M4_chandelier,1,-0.00522883091787434,STOP_MOVED
SI#188,SI,2024-23,CLOSE_CONFIRM,M2_fix3R,1,-1.0052288309178743,SL
SI#188,SI,2024-23,CLOSE_CONFIRM,M4_chandelier,1,-0.00522883091787434,STOP_MOVED
SI#189,SI,2024-23,LIMIT,M2_fix3R,1,-1.0062642650489968,SL
SI#189,SI,2024-23,LIMIT,M4_chandelier,1,-1.0062642650489968,SL
SI#189,SI,2024-23,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#189,SI,2024-23,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#189,SI,2024-23,STOP_RECLAIM,M2_fix3R,1,-1.0055868893875177,SAME_BAR_SL
SI#189,SI,2024-23,STOP_RECLAIM,M4_chandelier,1,-1.0055868893875177,SAME_BAR_SL
SI#189,SI,2024-23,CLOSE_CONFIRM,M2_fix3R,1,-1.0056135615866388,SL
SI#189,SI,2024-23,CLOSE_CONFIRM,M4_chandelier,1,-1.0056135615866388,SL
SI#190,SI,2024-23,LIMIT,M2_fix3R,1,-1.0066845655877343,SL
SI#190,SI,2024-23,LIMIT,M4_chandelier,1,-1.0066845655877343,SL
SI#190,SI,2024-23,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#190,SI,2024-23,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#190,SI,2024-23,STOP_RECLAIM,M2_fix3R,1,-1.005690535455861,SL
SI#190,SI,2024-23,STOP_RECLAIM,M4_chandelier,1,-1.005690535455861,SL
SI#190,SI,2024-23,CLOSE_CONFIRM,M2_fix3R,1,-1.005690535455861,SL
SI#190,SI,2024-23,CLOSE_CONFIRM,M4_chandelier,1,-1.005690535455861,SL
SI#191,SI,2024-24,LIMIT,M2_fix3R,1,-1.007657479088549,SL
SI#191,SI,2024-24,LIMIT,M4_chandelier,1,-1.007657479088549,SL
SI#191,SI,2024-24,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#191,SI,2024-24,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#191,SI,2024-24,STOP_RECLAIM,M2_fix3R,1,-1.0044680273926843,SL
SI#191,SI,2024-24,STOP_RECLAIM,M4_chandelier,1,-1.0044680273926843,SL
SI#191,SI,2024-24,CLOSE_CONFIRM,M2_fix3R,1,-1.0044680273926843,SL
SI#191,SI,2024-24,CLOSE_CONFIRM,M4_chandelier,1,-1.0044680273926843,SL
SI#192,SI,2024-25,LIMIT,M2_fix3R,1,-1.014357619302949,SAME_BAR_SL
SI#192,SI,2024-25,LIMIT,M4_chandelier,1,-1.014357619302949,SAME_BAR_SL
SI#192,SI,2024-25,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#192,SI,2024-25,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#192,SI,2024-25,STOP_RECLAIM,M2_fix3R,1,-1.0121407663737658,SAME_BAR_SL
SI#192,SI,2024-25,STOP_RECLAIM,M4_chandelier,1,-1.0121407663737658,SAME_BAR_SL
SI#192,SI,2024-25,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#192,SI,2024-25,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#193,SI,2024-28,LIMIT,M2_fix3R,1,-1.0080811857018308,SAME_BAR_SL
SI#193,SI,2024-28,LIMIT,M4_chandelier,1,-1.0080811857018308,SAME_BAR_SL
SI#193,SI,2024-28,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#193,SI,2024-28,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#193,SI,2024-28,STOP_RECLAIM,M2_fix3R,1,-1.0073934144397811,SL
SI#193,SI,2024-28,STOP_RECLAIM,M4_chandelier,1,-0.007393414439781139,STOP_MOVED
SI#193,SI,2024-28,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#193,SI,2024-28,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#194,SI,2024-31,LIMIT,M2_fix3R,1,-1.0080776390183286,SL
SI#194,SI,2024-31,LIMIT,M4_chandelier,1,-0.008077639018328617,BE_SAME_BAR
SI#194,SI,2024-31,STOP_HIGH,M2_fix3R,1,-1.0030445615287593,SL
SI#194,SI,2024-31,STOP_HIGH,M4_chandelier,1,-1.0030445615287593,SL
SI#194,SI,2024-31,STOP_RECLAIM,M2_fix3R,1,-1.0072382765732122,SL
SI#194,SI,2024-31,STOP_RECLAIM,M4_chandelier,1,-0.00723827657321215,BE_SAME_BAR
SI#194,SI,2024-31,CLOSE_CONFIRM,M2_fix3R,1,-1.0063894358216308,SL
SI#194,SI,2024-31,CLOSE_CONFIRM,M4_chandelier,1,-0.006389435821630859,BE_SAME_BAR
SI#195,SI,2024-33,LIMIT,M2_fix3R,1,-1.0066803007518796,SL
SI#195,SI,2024-33,LIMIT,M4_chandelier,1,-1.0066803007518796,SL
SI#195,SI,2024-33,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#195,SI,2024-33,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#195,SI,2024-33,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#195,SI,2024-33,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#195,SI,2024-33,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#195,SI,2024-33,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#196,SI,2024-37,LIMIT,M2_fix3R,1,-1.0091634929577464,SL
SI#196,SI,2024-37,LIMIT,M4_chandelier,1,-0.009163492957746431,BE_SAME_BAR
SI#196,SI,2024-37,STOP_HIGH,M2_fix3R,1,-1.0049714778325123,SL
SI#196,SI,2024-37,STOP_HIGH,M4_chandelier,1,-1.0049714778325123,SL
SI#196,SI,2024-37,STOP_RECLAIM,M2_fix3R,1,-1.0083210240655403,SL
SI#196,SI,2024-37,STOP_RECLAIM,M4_chandelier,1,-0.008321024065540198,BE_SAME_BAR
SI#196,SI,2024-37,CLOSE_CONFIRM,M2_fix3R,1,-1.0046212034383954,SL
SI#196,SI,2024-37,CLOSE_CONFIRM,M4_chandelier,1,-1.0046212034383954,SL
SI#197,SI,2024-40,LIMIT,M2_fix3R,1,2.993898351098551,TP
SI#197,SI,2024-40,LIMIT,M4_chandelier,1,-0.006101648901457409,STOP_MOVED
SI#197,SI,2024-40,STOP_HIGH,M2_fix3R,1,-1.0026289898524834,SL
SI#197,SI,2024-40,STOP_HIGH,M4_chandelier,1,0.2527348290023779,STOP_MOVED
SI#197,SI,2024-40,STOP_RECLAIM,M2_fix3R,1,2.9948805825596283,TP
SI#197,SI,2024-40,STOP_RECLAIM,M4_chandelier,1,-0.0051194174403786374,STOP_MOVED
SI#197,SI,2024-40,CLOSE_CONFIRM,M2_fix3R,1,2.9948805825596283,TP
SI#197,SI,2024-40,CLOSE_CONFIRM,M4_chandelier,1,-0.0051194174403786374,STOP_MOVED
SI#198,SI,2024-43,LIMIT,M2_fix3R,1,-1.006696226987221,SAME_BAR_SL
SI#198,SI,2024-43,LIMIT,M4_chandelier,1,-1.006696226987221,SAME_BAR_SL
SI#198,SI,2024-43,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#198,SI,2024-43,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#198,SI,2024-43,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#198,SI,2024-43,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#198,SI,2024-43,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#198,SI,2024-43,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#199,SI,2024-45,LIMIT,M2_fix3R,1,-1.0075848357900183,SL
SI#199,SI,2024-45,LIMIT,M4_chandelier,1,-1.0075848357900183,SL
SI#199,SI,2024-45,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#199,SI,2024-45,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#199,SI,2024-45,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#199,SI,2024-45,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#199,SI,2024-45,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#199,SI,2024-45,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#200,SI,2024-45,LIMIT,M2_fix3R,1,-1.0110837490317583,SAME_BAR_SL
SI#200,SI,2024-45,LIMIT,M4_chandelier,1,-1.0110837490317583,SAME_BAR_SL
SI#200,SI,2024-45,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#200,SI,2024-45,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#200,SI,2024-45,STOP_RECLAIM,M2_fix3R,1,-1.0098838923395446,SAME_BAR_SL
SI#200,SI,2024-45,STOP_RECLAIM,M4_chandelier,1,-1.0098838923395446,SAME_BAR_SL
SI#200,SI,2024-45,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#200,SI,2024-45,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#201,SI,2024-51,LIMIT,M2_fix3R,1,2.9909388150572833,TP
SI#201,SI,2024-51,LIMIT,M4_chandelier,1,3.205341433715228,STOP_MOVED
SI#201,SI,2024-51,STOP_HIGH,M2_fix3R,1,-1.0041398797183354,SL
SI#201,SI,2024-51,STOP_HIGH,M4_chandelier,1,-0.004139879718335395,BE_SAME_BAR
SI#201,SI,2024-51,STOP_RECLAIM,M2_fix3R,1,2.9916527201400207,TP
SI#201,SI,2024-51,STOP_RECLAIM,M4_chandelier,1,2.8769203886776604,STOP_MOVED
SI#201,SI,2024-51,CLOSE_CONFIRM,M2_fix3R,1,2.9915632814882587,TP
SI#201,SI,2024-51,CLOSE_CONFIRM,M4_chandelier,1,2.9180652637999502,STOP_MOVED
SI#202,SI,2025-01,LIMIT,M2_fix3R,1,-1.0110883660130718,SL
SI#202,SI,2025-01,LIMIT,M4_chandelier,1,-0.011088366013071836,BE_SAME_BAR
SI#202,SI,2025-01,STOP_HIGH,M2_fix3R,1,-1.0052615442325727,SL
SI#202,SI,2025-01,STOP_HIGH,M4_chandelier,1,-1.0052615442325727,SL
SI#202,SI,2025-01,STOP_RECLAIM,M2_fix3R,1,-1.0095468169014084,SL
SI#202,SI,2025-01,STOP_RECLAIM,M4_chandelier,1,-0.0095468169014084,STOP_MOVED
SI#202,SI,2025-01,CLOSE_CONFIRM,M2_fix3R,1,-1.0095468169014084,SL
SI#202,SI,2025-01,CLOSE_CONFIRM,M4_chandelier,1,-0.0095468169014084,STOP_MOVED
SI#203,SI,2025-03,LIMIT,M2_fix3R,1,-1.0076030180426463,SL
SI#203,SI,2025-03,LIMIT,M4_chandelier,1,-1.0076030180426463,SL
SI#203,SI,2025-03,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#203,SI,2025-03,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#203,SI,2025-03,STOP_RECLAIM,M2_fix3R,1,-1.006983556851312,SAME_BAR_SL
SI#203,SI,2025-03,STOP_RECLAIM,M4_chandelier,1,-1.006983556851312,SAME_BAR_SL
SI#203,SI,2025-03,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#203,SI,2025-03,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#204,SI,2025-04,LIMIT,M2_fix3R,1,-1.0101243765903307,SL
SI#204,SI,2025-04,LIMIT,M4_chandelier,1,-1.0101243765903307,SL
SI#204,SI,2025-04,STOP_HIGH,M2_fix3R,0,0.0,NO_FILL
SI#204,SI,2025-04,STOP_HIGH,M4_chandelier,0,0.0,NO_FILL
SI#204,SI,2025-04,STOP_RECLAIM,M2_fix3R,0,0.0,NO_FILL
SI#204,SI,2025-04,STOP_RECLAIM,M4_chandelier,0,0.0,NO_FILL
SI#204,SI,2025-04,CLOSE_CONFIRM,M2_fix3R,0,0.0,NO_FILL
SI#204,SI,2025-04,CLOSE_CONFIRM,M4_chandelier,0,0.0,NO_FILL
SI#205,SI,2025-05,LIMIT,M2_fix3R,1,2.990672907243527,TP
SI#205,SI,2025-05,LIMIT,M4_chandelier,1,-0.009327092756473239,BE_SAME_BAR
SI#205,SI,2025-05,STOP_HIGH,M2_fix3R,1,-1.002183774626042,SL
SI#205,SI,2025-05,STOP_HIGH,M4_chandelier,1,0.3739664349096994,STOP_MOVED
SI#205,SI,2025-05,STOP_RECLAIM,M2_fix3R,1,2.992226277611126,TP
