instrument,entry_model,variant,side,entry_ts,r,bars_held,reason
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2014-03-19 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2014-03-19 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2014-03-19 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2014-04-07 13:00:00+00:00,2.0,15,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2014-04-07 13:00:00+00:00,3.0,16,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2014-04-07 13:00:00+00:00,0.5,6,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2014-04-07 13:00:00+00:00,0.0,6,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2014-04-07 13:00:00+00:00,0.5,6,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2014-04-07 13:00:00+00:00,2.0,15,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2014-05-13 05:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2014-05-13 05:00:00+00:00,3.0,7,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2014-05-13 05:00:00+00:00,2.0,7,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2014-05-13 05:00:00+00:00,1.2341758708581314,14,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2014-05-13 05:00:00+00:00,1.4748654772019165,13,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2014-05-13 05:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2014-06-12 01:00:00+00:00,-1.0,5,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2014-06-12 01:00:00+00:00,-1.0,5,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2014-06-12 01:00:00+00:00,0.5,4,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2014-06-12 01:00:00+00:00,0.0,4,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2014-06-12 01:00:00+00:00,-1.0,5,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2014-06-12 01:00:00+00:00,-1.0,5,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2014-07-08 09:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2014-07-08 09:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2014-07-08 09:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2014-07-08 09:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2014-07-08 09:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2014-07-08 09:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2014-08-22 13:00:00+00:00,2.0,48,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2014-08-22 13:00:00+00:00,3.0,53,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2014-08-22 13:00:00+00:00,0.5,34,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2014-08-22 13:00:00+00:00,0.131462653940043,32,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2014-08-22 13:00:00+00:00,2.775268776677481,72,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2014-08-22 13:00:00+00:00,2.0,48,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2014-09-10 21:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2014-09-10 21:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2014-09-10 21:00:00+00:00,0.5,2,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2014-09-10 21:00:00+00:00,0.0,2,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2014-09-10 21:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2014-09-10 21:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2014-10-01 09:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2014-10-01 09:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2014-10-01 09:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2014-10-01 09:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2014-10-01 09:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2014-10-01 09:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2014-10-15 21:00:00+00:00,2.0,2,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2014-10-15 21:00:00+00:00,3.0,3,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2014-10-15 21:00:00+00:00,2.0,3,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2014-10-15 21:00:00+00:00,1.5886120215581452,26,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2014-10-15 21:00:00+00:00,2.2955265431506064,19,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2014-10-15 21:00:00+00:00,2.0,2,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2014-11-28 10:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2014-11-28 10:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2014-11-28 10:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2014-11-28 10:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2014-11-28 10:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2014-11-28 10:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2015-01-14 22:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2015-01-14 22:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2015-01-14 22:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2015-01-14 22:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2015-01-14 22:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2015-01-14 22:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2015-02-12 14:00:00+00:00,-1.0,15,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2015-02-12 14:00:00+00:00,-1.0,15,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2015-02-12 14:00:00+00:00,-1.0,15,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2015-02-12 14:00:00+00:00,-1.0,15,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2015-02-12 14:00:00+00:00,-1.0,15,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2015-02-12 14:00:00+00:00,-1.0,15,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2015-03-06 02:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2015-03-06 02:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2015-03-06 02:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2015-03-06 02:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2015-03-06 02:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2015-03-06 02:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2015-06-29 17:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2015-06-29 17:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2015-06-29 17:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2015-06-29 17:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2015-06-29 17:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2015-06-29 17:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2015-08-04 21:00:00+00:00,2.0,7,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2015-08-04 21:00:00+00:00,-1.0,14,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2015-08-04 21:00:00+00:00,0.5,9,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2015-08-04 21:00:00+00:00,0.0,9,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2015-08-04 21:00:00+00:00,1.14062927496577,5,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2015-08-04 21:00:00+00:00,2.0,7,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2015-10-19 13:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2015-10-19 13:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2015-10-19 13:00:00+00:00,0.5,6,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2015-10-19 13:00:00+00:00,0.0,6,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2015-10-19 13:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2015-10-19 13:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2015-12-17 06:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2015-12-17 06:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2015-12-17 06:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2015-12-17 06:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2015-12-17 06:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2015-12-17 06:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-01-04 14:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-01-04 14:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-01-04 14:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-01-04 14:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-01-04 14:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-01-04 14:00:00+00:00,-1.0,8,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-03-02 10:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-03-02 10:00:00+00:00,3.0,12,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-03-02 10:00:00+00:00,2.0,12,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-03-02 10:00:00+00:00,2.506719200731759,37,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-03-02 10:00:00+00:00,1.6420322031734305,37,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-03-02 10:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-03-18 01:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-03-18 01:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-03-18 01:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-03-18 01:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-03-18 01:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-03-18 01:00:00+00:00,-1.0,3,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-04-07 17:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-04-07 17:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-04-07 17:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-04-07 17:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-04-07 17:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-04-07 17:00:00+00:00,-1.0,10,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2016-06-08 17:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2016-06-08 17:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2016-06-08 17:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2016-06-08 17:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2016-06-08 17:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2016-06-08 17:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-07-27 01:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-07-27 01:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-07-27 01:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-07-27 01:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-07-27 01:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-07-27 01:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-09-30 05:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-09-30 05:00:00+00:00,3.0,10,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-09-30 05:00:00+00:00,2.0,10,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-09-30 05:00:00+00:00,2.39351245657226,24,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-09-30 05:00:00+00:00,2.2073389316620027,24,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-09-30 05:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2016-11-02 01:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2016-11-02 01:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2016-11-02 01:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2016-11-02 01:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2016-11-02 01:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2016-11-02 01:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2017-02-14 14:00:00+00:00,2.0,4,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2017-02-14 14:00:00+00:00,3.0,6,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2017-02-14 14:00:00+00:00,2.0,6,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2017-02-14 14:00:00+00:00,0.6803651358686358,32,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2017-02-14 14:00:00+00:00,1.2059293459744715,10,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2017-02-14 14:00:00+00:00,2.0,4,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2017-03-15 05:00:00+00:00,2.0,3,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2017-03-15 05:00:00+00:00,3.0,4,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2017-03-15 05:00:00+00:00,2.0,4,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2017-03-15 05:00:00+00:00,0.4381570980348766,8,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2017-03-15 05:00:00+00:00,0.9670006054934919,7,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2017-03-15 05:00:00+00:00,2.0,3,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2017-05-01 05:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2017-05-01 05:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2017-05-01 05:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2017-05-01 05:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2017-05-01 05:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2017-05-01 05:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2017-05-17 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2017-05-17 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2017-05-17 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2017-05-17 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2017-05-17 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2017-05-17 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2017-06-09 01:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2017-06-09 01:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2017-06-09 01:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2017-06-09 01:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2017-06-09 01:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2017-06-09 01:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2017-08-03 05:00:00+00:00,2.0,1,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2017-08-03 05:00:00+00:00,3.0,8,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2017-08-03 05:00:00+00:00,2.0,8,TP
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2017-08-03 05:00:00+00:00,2.399859775202004,23,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2017-08-03 05:00:00+00:00,2.2602886293755713,22,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2017-08-03 05:00:00+00:00,2.0,1,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2017-10-03 21:00:00+00:00,-1.0,9,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2017-10-03 21:00:00+00:00,-1.0,9,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2017-10-03 21:00:00+00:00,-1.0,9,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2017-10-03 21:00:00+00:00,-1.0,9,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2017-10-03 21:00:00+00:00,-1.0,9,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2017-10-03 21:00:00+00:00,-1.0,9,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2017-11-02 01:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2017-11-02 01:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2017-11-02 01:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2017-11-02 01:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2017-11-02 01:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2017-11-02 01:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2017-11-28 14:00:00+00:00,2.0,12,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2017-11-28 14:00:00+00:00,-1.0,104,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2017-11-28 14:00:00+00:00,0.5,28,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2017-11-28 14:00:00+00:00,1.211590091687358,18,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2017-11-28 14:00:00+00:00,1.304120020937812,18,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2017-11-28 14:00:00+00:00,2.0,12,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2018-02-05 14:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2018-02-05 14:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2018-02-05 14:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2018-02-05 14:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2018-02-05 14:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2018-02-05 14:00:00+00:00,-1.0,6,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2018-03-06 02:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2018-03-06 02:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2018-03-06 02:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2018-03-06 02:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2018-03-06 02:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2018-03-06 02:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2018-04-09 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2018-04-09 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2018-04-09 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2018-04-09 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2018-04-09 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2018-04-09 17:00:00+00:00,-1.0,2,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,long,2018-05-02 17:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,long,2018-05-02 17:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,long,2018-05-02 17:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,long,2018-05-02 17:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,long,2018-05-02 17:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,long,2018-05-02 17:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2018-06-07 13:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2018-06-07 13:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2018-06-07 13:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2018-06-07 13:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2018-06-07 13:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2018-06-07 13:00:00+00:00,-1.0,4,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2018-06-25 17:00:00+00:00,2.0,16,TP
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2018-06-25 17:00:00+00:00,3.0,59,TP
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2018-06-25 17:00:00+00:00,0.5,29,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2018-06-25 17:00:00+00:00,0.258925331472447,29,STOP_MOVED
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2018-06-25 17:00:00+00:00,1.1888299604559103,23,EMA_TRAIL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2018-06-25 17:00:00+00:00,2.0,16,TP
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2018-07-15 21:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M2_fix3R,short,2018-07-15 21:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M3_partial,short,2018-07-15 21:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M4_chandelier,short,2018-07-15 21:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M5_mp1,short,2018-07-15 21:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M6_time10,short,2018-07-15 21:00:00+00:00,-1.0,1,SL
GBPAUD,CLOSE_CONFIRM,M1_fix2R,short,2018-07-31 05:00:00+00:00,2.0,2,TP
