ticker,ts,ann_date,session,est,act,surp
HBAN,2024-04-19 06:00:00-04:00,2024-04-19,bmo,0.24,0.26,8.02
HBAN,2024-07-19 06:00:00-04:00,2024-07-19,bmo,0.28,0.3,6.57
HBAN,2024-10-17 07:00:00-04:00,2024-10-17,bmo,0.3,0.33,10.36
HBAN,2025-01-17 07:00:00-05:00,2025-01-17,bmo,0.31,0.34,10.06
HBAN,2025-04-17 07:00:00-04:00,2025-04-17,bmo,0.31,0.34,8.48
HBAN,2025-07-18 07:00:00-04:00,2025-07-18,bmo,0.33,0.34,1.7
HBAN,2025-10-17 07:00:00-04:00,2025-10-17,bmo,0.38,0.41,9.05
HON,2022-02-03 06:00:00-05:00,2022-02-03,bmo,2.08,2.09,0.52
HON,2022-04-29 06:00:00-04:00,2022-04-29,bmo,1.86,1.91,2.58
HON,2022-07-28 06:00:00-04:00,2022-07-28,bmo,2.03,2.1,3.6
HON,2022-10-27 06:00:00-04:00,2022-10-27,bmo,2.15,2.25,4.61
HON,2023-02-02 06:00:00-05:00,2023-02-02,bmo,2.51,2.52,0.45
HON,2023-04-27 06:00:00-04:00,2023-04-27,bmo,1.93,2.07,7.43
HON,2023-07-27 06:00:00-04:00,2023-07-27,bmo,2.21,2.23,0.79
HON,2023-10-26 06:00:00-04:00,2023-10-26,bmo,2.23,2.27,1.87
HON,2024-02-01 06:00:00-05:00,2024-02-01,bmo,2.59,2.6,0.33
HON,2024-04-25 06:00:00-04:00,2024-04-25,bmo,2.18,2.25,3.32
HON,2024-07-25 06:00:00-04:00,2024-07-25,bmo,2.42,2.49,3.1
HON,2024-10-24 06:00:00-04:00,2024-10-24,bmo,2.5,2.58,3.08
HON,2025-02-06 06:00:00-05:00,2025-02-06,bmo,2.35,2.47,5.28
HON,2025-04-29 06:00:00-04:00,2025-04-29,bmo,2.21,2.51,13.64
HON,2025-07-24 06:00:00-04:00,2025-07-24,bmo,2.66,2.75,3.43
HON,2025-10-23 06:00:00-04:00,2025-10-23,bmo,2.57,2.82,9.87
IVZ,2022-01-25 06:00:00-05:00,2022-01-25,bmo,0.76,0.86,12.95
IVZ,2022-04-26 06:00:00-04:00,2022-04-26,bmo,0.62,0.56,-10.04
IVZ,2022-07-27 06:00:00-04:00,2022-07-27,bmo,0.5,0.39,-22.26
IVZ,2022-10-25 06:00:00-04:00,2022-10-25,bmo,0.41,0.34,-17.31
IVZ,2023-01-24 06:00:00-05:00,2023-01-24,bmo,0.36,0.39,7.27
IVZ,2023-04-25 06:00:00-04:00,2023-04-25,bmo,0.36,0.38,4.88
IVZ,2023-07-25 06:00:00-04:00,2023-07-25,bmo,0.4,0.31,-21.61
IVZ,2023-10-24 06:00:00-04:00,2023-10-24,bmo,0.35,0.35,-1.07
IVZ,2024-01-23 07:00:00-05:00,2024-01-23,bmo,0.4,0.47,18.69
IVZ,2024-04-23 06:00:00-04:00,2024-04-23,bmo,0.4,0.33,-17.45
IVZ,2024-07-23 06:00:00-04:00,2024-07-23,bmo,0.4,0.43,8.09
IVZ,2024-10-22 06:00:00-04:00,2024-10-22,bmo,0.43,0.44,1.76
IVZ,2025-01-28 06:00:00-05:00,2025-01-28,bmo,0.47,0.52,9.63
IVZ,2025-04-22 06:00:00-04:00,2025-04-22,bmo,0.39,0.44,13.91
IVZ,2025-07-22 06:00:00-04:00,2025-07-22,bmo,0.4,0.36,-10.7
IVZ,2025-10-28 06:00:00-04:00,2025-10-28,bmo,0.44,0.61,37.73
TOL,2022-02-22 16:00:00-05:00,2022-02-22,amc,1.15,1.24,7.93
TOL,2022-05-24 16:00:00-04:00,2022-05-24,amc,1.62,1.85,14.35
TOL,2022-08-23 16:00:00-04:00,2022-08-23,amc,2.29,2.35,2.44
TOL,2022-12-06 16:00:00-05:00,2022-12-06,amc,3.94,5.63,43.06
TOL,2023-02-21 16:00:00-05:00,2023-02-21,amc,1.39,1.7,22.68
TOL,2023-05-23 16:00:00-04:00,2023-05-23,amc,1.92,2.93,52.84
TOL,2023-08-22 16:00:00-04:00,2023-08-22,amc,2.87,3.76,30.72
TOL,2023-12-05 16:00:00-05:00,2023-12-05,amc,3.72,4.11,10.49
TOL,2024-02-20 16:00:00-05:00,2024-02-20,amc,1.77,2.25,27.06
TOL,2024-05-21 16:00:00-04:00,2024-05-21,amc,4.15,4.75,14.48
TOL,2024-08-20 16:00:00-04:00,2024-08-20,amc,3.31,3.64,9.94
TOL,2024-12-09 16:00:00-05:00,2024-12-09,amc,4.35,4.63,6.54
TOL,2025-02-18 16:00:00-05:00,2025-02-18,amc,2.05,1.75,-14.79
TOL,2025-05-20 16:00:00-04:00,2025-05-20,amc,2.86,3.5,22.36
TOL,2025-08-19 16:00:00-04:00,2025-08-19,amc,3.6,3.73,3.75
MRO,2021-02-22 16:00:00-05:00,2021-02-22,amc,-0.2,-0.12,40.62
MRO,2021-05-05 16:00:00-04:00,2021-05-05,amc,0.12,0.21,68.08
MRO,2021-08-04 16:00:00-04:00,2021-08-04,amc,0.18,0.22,23.36
MRO,2021-11-03 16:00:00-04:00,2021-11-03,amc,0.31,0.39,26.36
MRO,2022-02-16 16:00:00-05:00,2022-02-16,amc,0.56,0.77,38.34
MRO,2022-05-04 16:00:00-04:00,2022-05-04,amc,0.97,1.02,5.36
MRO,2022-08-03 16:00:00-04:00,2022-08-03,amc,1.28,1.32,3.36
MRO,2022-11-02 16:00:00-04:00,2022-11-02,amc,1.18,1.24,5.5
MRO,2023-02-15 16:00:00-05:00,2023-02-15,amc,0.85,0.88,3.3
MRO,2023-05-03 16:00:00-04:00,2023-05-03,amc,0.58,0.67,16.09
MRO,2023-08-02 16:00:00-04:00,2023-08-02,amc,0.47,0.48,2.98
MRO,2023-11-01 16:00:00-04:00,2023-11-01,amc,0.69,0.77,12.22
MRO,2024-02-21 16:00:00-05:00,2024-02-21,amc,0.66,0.69,5.18
MRO,2024-05-01 16:00:00-04:00,2024-05-01,amc,0.54,0.55,0.96
MRO,2024-08-07 16:00:00-04:00,2024-08-07,amc,0.7,0.63,-9.56
MRO,2024-11-06 16:00:00-05:00,2024-11-06,amc,0.64,0.64,0.77
ALLE,2021-02-16 05:00:00-05:00,2021-02-16,bmo,1.19,1.49,25.25
ALLE,2021-04-22 05:00:00-04:00,2021-04-22,bmo,1.03,1.2,16.92
ALLE,2021-07-22 05:00:00-04:00,2021-07-22,bmo,1.3,1.32,1.34
ALLE,2021-10-21 05:00:00-04:00,2021-10-21,bmo,1.27,1.56,23.2
ALLE,2022-02-15 05:00:00-05:00,2022-02-15,bmo,1.01,1.11,9.96
ALLE,2022-04-26 05:00:00-04:00,2022-04-26,bmo,0.98,1.07,9.04
ALLE,2022-07-28 05:00:00-04:00,2022-07-28,bmo,1.33,1.37,2.71
ALLE,2022-10-27 05:00:00-04:00,2022-10-27,bmo,1.48,1.64,11.1
ALLE,2023-02-22 05:00:00-05:00,2023-02-22,bmo,1.38,1.6,16.28
ALLE,2023-04-26 05:00:00-04:00,2023-04-26,bmo,1.36,1.58,16.6
ALLE,2023-07-26 05:00:00-04:00,2023-07-26,bmo,1.72,1.76,2.6
ALLE,2023-10-31 05:00:00-04:00,2023-10-31,bmo,1.74,1.94,11.36
ALLE,2024-02-20 05:00:00-05:00,2024-02-20,bmo,1.58,1.68,6.09
ALLE,2024-04-25 05:00:00-04:00,2024-04-25,bmo,1.45,1.55,7.21
ALLE,2024-07-24 05:00:00-04:00,2024-07-24,bmo,1.84,1.96,6.3
ALLE,2024-10-24 05:00:00-04:00,2024-10-24,bmo,1.98,2.16,9.03
ALLE,2025-02-18 06:00:00-05:00,2025-02-18,bmo,1.75,1.86,6.27
ALLE,2025-04-24 06:00:00-04:00,2025-04-24,bmo,1.67,1.86,11.19
ALLE,2025-07-24 06:00:00-04:00,2025-07-24,bmo,1.99,2.04,2.67
ALLE,2025-10-23 06:00:00-04:00,2025-10-23,bmo,2.24,2.3,2.54
INTU,2021-02-23 16:00:00-05:00,2021-02-23,amc,0.76,0.68,-10.15
INTU,2021-05-25 16:00:00-04:00,2021-05-25,amc,6.22,6.07,-2.39
INTU,2021-08-24 16:00:00-04:00,2021-08-24,amc,1.59,1.97,24.03
INTU,2021-11-18 16:00:00-05:00,2021-11-18,amc,0.97,1.53,57.31
INTU,2022-02-24 16:00:00-05:00,2022-02-24,amc,1.82,1.55,-14.98
INTU,2022-05-24 16:00:00-04:00,2022-05-24,amc,7.57,7.65,0.99
INTU,2022-08-23 16:00:00-04:00,2022-08-23,amc,0.98,1.1,12.4
INTU,2022-11-29 16:00:00-05:00,2022-11-29,amc,1.2,1.66,38.61
INTU,2023-02-23 16:00:00-05:00,2023-02-23,amc,1.44,2.2,52.64
INTU,2023-05-23 16:00:00-04:00,2023-05-23,amc,8.5,8.92,5.0
INTU,2023-08-23 21:00:00-04:00,2023-08-23,amc,1.44,1.65,14.91
INTU,2023-11-28 16:00:00-05:00,2023-11-28,amc,1.98,2.47,24.83
INTU,2024-02-22 16:00:00-05:00,2024-02-22,amc,2.31,2.63,13.95
INTU,2024-05-23 16:00:00-04:00,2024-05-23,amc,9.38,9.88,5.29
INTU,2024-08-22 16:00:00-04:00,2024-08-22,amc,1.85,1.99,7.41
INTU,2024-11-21 16:00:00-05:00,2024-11-21,amc,2.36,2.5,6.02
INTU,2025-02-25 16:00:00-05:00,2025-02-25,amc,2.58,3.32,28.93
INTU,2025-05-22 16:00:00-04:00,2025-05-22,amc,10.91,11.65,6.77
INTU,2025-08-21 16:00:00-04:00,2025-08-21,amc,2.66,2.75,3.4
POOL,2022-02-17 07:00:00-05:00,2022-02-17,bmo,1.92,2.28,18.65
POOL,2022-04-21 07:00:00-04:00,2022-04-21,bmo,3.09,4.23,36.7
POOL,2022-07-21 07:00:00-04:00,2022-07-21,bmo,7.39,7.59,2.66
POOL,2022-10-20 07:00:00-04:00,2022-10-20,bmo,4.59,4.76,3.65
POOL,2023-02-16 07:00:00-05:00,2023-02-16,bmo,1.98,1.79,-9.67
POOL,2023-04-20 07:00:00-04:00,2023-04-20,bmo,3.19,2.46,-22.83
POOL,2023-07-20 07:00:00-04:00,2023-07-20,bmo,6.12,5.89,-3.69
POOL,2023-10-19 07:00:00-04:00,2023-10-19,bmo,3.44,3.5,1.84
POOL,2024-02-22 07:00:00-05:00,2024-02-22,bmo,1.27,1.3,2.14
POOL,2024-04-25 07:00:00-04:00,2024-04-25,bmo,1.93,1.85,-4.03
POOL,2024-07-25 07:00:00-04:00,2024-07-25,bmo,4.9,4.98,1.68
POOL,2024-10-24 07:00:00-04:00,2024-10-24,bmo,3.17,3.26,2.76
POOL,2025-02-20 07:00:00-05:00,2025-02-20,bmo,0.89,0.97,8.53
POOL,2025-04-24 07:00:00-04:00,2025-04-24,bmo,1.48,1.42,-4.1
POOL,2025-07-24 07:00:00-04:00,2025-07-24,bmo,5.11,5.17,1.25
POOL,2025-10-23 07:00:00-04:00,2025-10-23,bmo,3.37,3.39,0.66
MPWR,2021-02-04 16:00:00-05:00,2021-02-04,amc,1.24,1.31,5.26
MPWR,2021-05-04 16:00:00-04:00,2021-05-04,amc,1.34,1.46,8.78
MPWR,2021-07-27 16:00:00-04:00,2021-07-27,amc,1.68,1.81,7.44
MPWR,2021-10-28 16:00:00-04:00,2021-10-28,amc,2.0,2.06,3.09
MPWR,2022-02-10 16:00:00-05:00,2022-02-10,amc,1.88,2.12,12.94
MPWR,2022-05-02 16:00:00-04:00,2022-05-02,amc,2.26,2.45,8.58
MPWR,2022-08-01 16:00:00-04:00,2022-08-01,amc,2.94,3.25,10.61
MPWR,2022-10-27 16:00:00-04:00,2022-10-27,amc,3.49,3.53,1.24
MPWR,2023-02-08 16:00:00-05:00,2023-02-08,amc,3.13,3.17,1.13
MPWR,2023-05-04 16:00:00-04:00,2023-05-04,amc,2.99,3.0,0.36
MPWR,2023-07-31 16:00:00-04:00,2023-07-31,amc,2.81,2.82,0.43
MPWR,2023-10-30 16:00:00-04:00,2023-10-30,amc,3.06,3.08,0.67
MPWR,2024-02-07 16:00:00-05:00,2024-02-07,amc,2.85,2.88,0.99
MPWR,2024-05-01 16:00:00-04:00,2024-05-01,amc,2.64,2.81,6.41
MPWR,2024-08-01 16:00:00-04:00,2024-08-01,amc,3.07,3.17,3.34
MPWR,2024-10-30 16:00:00-04:00,2024-10-30,amc,3.97,4.06,2.27
MPWR,2025-02-06 16:00:00-05:00,2025-02-06,amc,3.98,4.09,2.86
MPWR,2025-05-01 16:00:00-04:00,2025-05-01,amc,4.0,4.04,0.89
MPWR,2025-07-31 16:00:00-04:00,2025-07-31,amc,4.12,4.21,2.25
MPWR,2025-10-30 16:00:00-04:00,2025-10-30,amc,4.64,4.73,2.04
SHW,2021-01-28 07:00:00-05:00,2021-01-28,bmo,1.62,1.7,4.81
SHW,2021-04-27 07:00:00-04:00,2021-04-27,bmo,1.65,2.06,24.81
SHW,2021-07-27 07:00:00-04:00,2021-07-27,bmo,2.67,2.65,-0.79
SHW,2021-10-26 07:00:00-04:00,2021-10-26,bmo,2.05,2.09,1.94
SHW,2022-01-27 07:00:00-05:00,2022-01-27,bmo,1.35,1.34,-0.79
SHW,2022-04-26 07:00:00-04:00,2022-04-26,bmo,1.53,1.61,4.92
SHW,2022-07-27 07:00:00-04:00,2022-07-27,bmo,2.74,2.41,-12.02
SHW,2022-10-25 07:00:00-04:00,2022-10-25,bmo,2.57,2.83,10.27
SHW,2023-01-26 07:00:00-05:00,2023-01-26,bmo,1.85,1.89,1.98
SHW,2023-04-25 07:00:00-04:00,2023-04-25,bmo,1.79,2.04,13.97
SHW,2023-07-25 07:00:00-04:00,2023-07-25,bmo,2.69,3.29,22.31
SHW,2023-10-24 07:00:00-04:00,2023-10-24,bmo,2.78,3.2,15.05
SHW,2024-01-25 07:00:00-05:00,2024-01-25,bmo,1.8,1.81,0.59
SHW,2024-04-23 07:00:00-04:00,2024-04-23,bmo,2.22,2.17,-2.18
SHW,2024-07-23 07:00:00-04:00,2024-07-23,bmo,3.49,3.7,6.11
SHW,2024-10-22 07:00:00-04:00,2024-10-22,bmo,3.54,3.37,-4.84
SHW,2025-01-30 07:00:00-05:00,2025-01-30,bmo,2.06,2.09,1.62
SHW,2025-04-29 07:00:00-04:00,2025-04-29,bmo,2.16,2.25,4.13
SHW,2025-07-22 07:00:00-04:00,2025-07-22,bmo,3.81,3.38,-11.19
SHW,2025-10-28 07:00:00-04:00,2025-10-28,bmo,3.44,3.59,4.38
TGT,2022-03-01 06:00:00-05:00,2022-03-01,bmo,2.84,3.19,12.26
TGT,2022-05-18 06:00:00-04:00,2022-05-18,bmo,3.06,2.19,-28.53
TGT,2022-08-17 06:00:00-04:00,2022-08-17,bmo,0.72,0.39,-45.47
TGT,2022-11-16 06:00:00-05:00,2022-11-16,bmo,2.18,1.54,-29.35
TGT,2023-02-28 06:00:00-05:00,2023-02-28,bmo,1.4,1.89,35.06
TGT,2023-05-17 06:00:00-04:00,2023-05-17,bmo,1.79,2.05,14.69
TGT,2023-08-16 06:00:00-04:00,2023-08-16,bmo,1.42,1.8,26.85
TGT,2023-11-15 06:00:00-05:00,2023-11-15,bmo,1.48,2.1,41.91
TGT,2024-03-05 06:00:00-05:00,2024-03-05,bmo,2.41,2.98,23.52
TGT,2024-05-22 06:00:00-04:00,2024-05-22,bmo,2.06,2.03,-1.24
TGT,2024-08-21 06:00:00-04:00,2024-08-21,bmo,2.18,2.57,17.72
TGT,2024-11-20 06:00:00-05:00,2024-11-20,bmo,2.3,1.85,-19.56
TGT,2025-03-04 06:00:00-05:00,2025-03-04,bmo,2.25,2.41,7.05
TGT,2025-05-21 06:00:00-04:00,2025-05-21,bmo,1.65,1.3,-21.27
TGT,2025-08-20 06:00:00-04:00,2025-08-20,bmo,2.03,2.05,0.82
CHD,2021-01-29 06:00:00-05:00,2021-01-29,bmo,0.52,0.53,0.97
CHD,2021-04-29 06:00:00-04:00,2021-04-29,bmo,0.81,0.83,2.91
CHD,2021-07-30 06:00:00-04:00,2021-07-30,bmo,0.7,0.76,8.96
CHD,2021-10-29 06:00:00-04:00,2021-10-29,bmo,0.71,0.8,12.94
CHD,2022-01-28 06:00:00-05:00,2022-01-28,bmo,0.6,0.64,6.43
CHD,2022-04-28 06:00:00-04:00,2022-04-28,bmo,0.77,0.83,7.33
CHD,2022-07-29 06:00:00-04:00,2022-07-29,bmo,0.72,0.76,5.8
CHD,2022-10-28 06:00:00-04:00,2022-10-28,bmo,0.65,0.76,16.33
CHD,2023-02-03 06:00:00-05:00,2023-02-03,bmo,0.6,0.62,3.15
CHD,2023-04-27 06:00:00-04:00,2023-04-27,bmo,0.77,0.85,11.08
CHD,2023-07-28 07:00:00-04:00,2023-07-28,bmo,0.8,0.92,15.41
CHD,2023-11-03 06:00:00-04:00,2023-11-03,bmo,0.69,0.74,7.55
CHD,2024-02-02 06:00:00-05:00,2024-02-02,bmo,0.65,0.65,0.63
CHD,2024-05-02 06:00:00-04:00,2024-05-02,bmo,0.87,0.96,10.07
CHD,2024-08-02 07:00:00-04:00,2024-08-02,bmo,0.84,0.93,10.09
CHD,2024-11-01 06:00:00-04:00,2024-11-01,bmo,0.68,-0.31,-145.89
CHD,2025-01-31 06:00:00-05:00,2025-01-31,bmo,0.77,0.77,0.42
CHD,2025-05-01 07:00:00-04:00,2025-05-01,bmo,0.9,0.91,1.42
CHD,2025-08-01 06:00:00-04:00,2025-08-01,bmo,0.86,0.94,9.51
CHD,2025-10-31 06:00:00-04:00,2025-10-31,bmo,0.74,0.81,9.93
EIX,2021-02-25 16:00:00-05:00,2021-02-25,amc,1.19,1.19,0.29
EIX,2021-04-27 16:00:00-04:00,2021-04-27,amc,0.74,0.79,6.7
EIX,2021-07-29 16:00:00-04:00,2021-07-29,amc,1.02,0.94,-7.88
EIX,2021-11-02 16:00:00-04:00,2021-11-02,amc,1.76,1.69,-3.83
EIX,2022-02-24 16:00:00-05:00,2022-02-24,amc,1.05,1.16,10.41
EIX,2022-05-03 16:00:00-04:00,2022-05-03,amc,0.81,1.07,32.28
EIX,2022-07-28 16:00:00-04:00,2022-07-28,amc,0.91,0.94,3.5
EIX,2022-11-01 16:00:00-04:00,2022-11-01,amc,1.47,1.48,0.53
EIX,2023-02-23 16:00:00-05:00,2023-02-23,amc,1.09,1.15,5.21
EIX,2023-05-02 16:00:00-04:00,2023-05-02,amc,0.98,1.09,11.5
EIX,2023-07-27 16:00:00-04:00,2023-07-27,amc,0.95,1.01,6.61
EIX,2023-11-01 16:00:00-04:00,2023-11-01,amc,1.45,1.38,-5.0
EIX,2024-02-22 16:00:00-05:00,2024-02-22,amc,1.15,1.28,11.25
EIX,2024-04-30 16:00:00-04:00,2024-04-30,amc,1.11,1.14,2.71
EIX,2024-07-25 16:00:00-04:00,2024-07-25,amc,1.07,1.22,14.03
EIX,2024-10-29 16:00:00-04:00,2024-10-29,amc,1.39,1.51,8.93
EIX,2025-02-27 16:00:00-05:00,2025-02-27,amc,1.1,1.05,-4.42
EIX,2025-04-29 16:00:00-04:00,2025-04-29,amc,1.21,1.37,13.27
EIX,2025-07-31 16:00:00-04:00,2025-07-31,amc,0.88,0.97,10.12
EIX,2025-10-28 16:00:00-04:00,2025-10-28,amc,2.18,2.34,7.28
GS,2021-01-19 07:00:00-05:00,2021-01-19,bmo,7.24,12.08,66.82
GS,2021-04-14 07:00:00-04:00,2021-04-14,bmo,10.19,18.6,82.6
GS,2021-07-13 07:00:00-04:00,2021-07-13,bmo,10.2,15.02,47.22
GS,2021-10-15 08:00:00-04:00,2021-10-15,bmo,10.11,14.93,47.6
GS,2022-01-18 07:00:00-05:00,2022-01-18,bmo,11.81,10.81,-8.44
GS,2022-04-14 07:00:00-04:00,2022-04-14,bmo,9.2,10.76,16.92
GS,2022-07-18 07:00:00-04:00,2022-07-18,bmo,6.63,7.73,16.61
GS,2022-10-18 07:00:00-04:00,2022-10-18,bmo,7.68,8.25,7.45
GS,2023-01-17 07:00:00-05:00,2023-01-17,bmo,5.86,3.32,-43.39
GS,2023-04-18 07:00:00-04:00,2023-04-18,bmo,8.07,8.79,8.89
GS,2023-07-19 07:00:00-04:00,2023-07-19,bmo,3.92,3.08,-21.42
GS,2023-10-17 07:00:00-04:00,2023-10-17,bmo,5.51,5.47,-0.74
GS,2024-01-16 07:00:00-05:00,2024-01-16,bmo,3.94,5.48,39.02
GS,2024-04-15 07:00:00-04:00,2024-04-15,bmo,8.7,11.58,33.1
GS,2024-07-15 07:00:00-04:00,2024-07-15,bmo,8.42,8.62,2.36
GS,2024-10-15 07:00:00-04:00,2024-10-15,bmo,6.92,8.4,21.33
GS,2025-01-15 07:00:00-05:00,2025-01-15,bmo,8.29,10.97,32.26
GS,2025-04-14 07:00:00-04:00,2025-04-14,bmo,12.26,14.12,15.16
GS,2025-07-16 07:00:00-04:00,2025-07-16,bmo,9.62,11.24,16.82
GS,2025-10-14 07:00:00-04:00,2025-10-14,bmo,11.09,12.25,10.49
UAL,2022-01-19 16:00:00-05:00,2022-01-19,amc,-2.1,-1.6,23.82
UAL,2022-04-20 16:00:00-04:00,2022-04-20,amc,-4.22,-4.24,-0.5
UAL,2022-07-20 16:00:00-04:00,2022-07-20,amc,1.9,1.43,-24.84
UAL,2022-10-18 16:00:00-04:00,2022-10-18,amc,2.28,2.81,23.1
UAL,2023-01-17 16:00:00-05:00,2023-01-17,amc,2.14,2.46,14.8
UAL,2023-04-18 16:00:00-04:00,2023-04-18,amc,-0.73,-0.63,14.17
UAL,2023-07-19 16:00:00-04:00,2023-07-19,amc,4.06,5.03,23.84
UAL,2023-10-17 16:00:00-04:00,2023-10-17,amc,3.41,3.65,7.06
UAL,2024-01-22 16:00:00-05:00,2024-01-22,amc,1.7,2.0,17.41
UAL,2024-04-16 16:00:00-04:00,2024-04-16,amc,-0.57,-0.15,73.71
UAL,2024-07-17 16:00:00-04:00,2024-07-17,amc,3.93,4.14,5.44
UAL,2024-10-15 16:00:00-04:00,2024-10-15,amc,3.17,3.33,5.05
UAL,2025-01-21 16:00:00-05:00,2025-01-21,amc,3.03,3.26,7.56
UAL,2025-04-15 16:00:00-04:00,2025-04-15,amc,0.74,0.91,23.79
UAL,2025-07-16 16:00:00-04:00,2025-07-16,amc,3.81,3.87,1.47
UAL,2025-10-15 16:00:00-04:00,2025-10-15,amc,2.68,2.78,3.8
BALL,2021-02-04 06:00:00-05:00,2021-02-04,bmo,0.78,0.81,3.22
BALL,2021-05-06 06:00:00-04:00,2021-05-06,bmo,0.67,0.72,6.91
BALL,2021-08-05 06:00:00-04:00,2021-08-05,bmo,0.83,0.86,4.06
BALL,2021-11-04 06:00:00-04:00,2021-11-04,bmo,0.98,0.94,-4.35
BALL,2022-01-27 06:00:00-05:00,2022-01-27,bmo,0.9,0.97,7.88
BALL,2022-05-05 05:00:00-04:00,2022-05-05,bmo,0.83,0.77,-7.4
BALL,2022-08-04 06:00:00-04:00,2022-08-04,bmo,0.9,0.82,-8.85
BALL,2022-11-03 06:00:00-04:00,2022-11-03,bmo,0.8,0.75,-5.9
BALL,2023-02-02 06:00:00-05:00,2023-02-02,bmo,0.55,0.44,-20.0
BALL,2023-05-04 06:00:00-04:00,2023-05-04,bmo,0.51,0.69,36.05
BALL,2023-08-03 06:00:00-04:00,2023-08-03,bmo,0.61,0.61,0.18
BALL,2023-11-02 06:00:00-04:00,2023-11-02,bmo,0.81,0.83,2.78
BALL,2024-02-01 06:00:00-05:00,2024-02-01,bmo,0.75,0.78,3.59
BALL,2024-04-26 11:00:00-04:00,2024-04-26,amc,0.54,0.68,25.66
BALL,2024-08-01 06:00:00-04:00,2024-08-01,bmo,0.7,0.74,5.19
BALL,2024-10-31 06:00:00-04:00,2024-10-31,bmo,0.86,0.91,6.02
BALL,2025-02-04 06:00:00-05:00,2025-02-04,bmo,0.81,0.84,3.72
BALL,2025-05-06 06:00:00-04:00,2025-05-06,bmo,0.64,0.63,-2.06
BALL,2025-08-05 06:00:00-04:00,2025-08-05,bmo,0.81,0.76,-6.44
BALL,2025-11-04 06:00:00-05:00,2025-11-04,bmo,1.02,1.02,-0.17
UNH,2022-01-19 05:00:00-05:00,2022-01-19,bmo,4.31,4.48,3.96
UNH,2022-04-14 05:00:00-04:00,2022-04-14,bmo,5.35,5.49,2.6
UNH,2022-07-15 05:00:00-04:00,2022-07-15,bmo,5.21,5.57,6.94
UNH,2022-10-14 05:00:00-04:00,2022-10-14,bmo,5.44,5.79,6.5
UNH,2023-01-13 05:00:00-05:00,2023-01-13,bmo,5.17,5.34,3.22
UNH,2023-04-14 05:00:00-04:00,2023-04-14,bmo,6.08,6.26,3.03
UNH,2023-07-14 05:00:00-04:00,2023-07-14,bmo,5.98,6.14,2.68
UNH,2023-10-13 05:00:00-04:00,2023-10-13,bmo,6.35,6.56,3.34
UNH,2024-01-12 05:00:00-05:00,2024-01-12,bmo,5.99,6.16,2.89
UNH,2024-04-16 05:00:00-04:00,2024-04-16,bmo,6.62,6.91,4.44
UNH,2024-07-16 05:00:00-04:00,2024-07-16,bmo,6.63,6.8,2.49
UNH,2024-10-15 06:00:00-04:00,2024-10-15,bmo,7.03,7.15,1.7
UNH,2025-01-16 06:00:00-05:00,2025-01-16,bmo,6.74,6.81,1.08
UNH,2025-04-17 05:00:00-04:00,2025-04-17,bmo,7.29,7.2,-1.28
UNH,2025-07-29 05:00:00-04:00,2025-07-29,bmo,4.45,4.08,-8.23
UNH,2025-10-28 05:00:00-04:00,2025-10-28,bmo,2.81,2.92,3.99
UNP,2022-01-20 08:00:00-05:00,2022-01-20,bmo,2.63,2.66,1.31
UNP,2022-04-21 07:00:00-04:00,2022-04-21,bmo,2.56,2.57,0.39
UNP,2022-07-21 07:00:00-04:00,2022-07-21,bmo,2.84,2.93,3.12
UNP,2022-10-20 07:00:00-04:00,2022-10-20,bmo,3.05,3.05,-0.09
UNP,2023-01-24 07:00:00-05:00,2023-01-24,bmo,2.78,2.67,-3.93
UNP,2023-04-20 07:00:00-04:00,2023-04-20,bmo,2.58,2.67,3.42
UNP,2023-07-26 07:00:00-04:00,2023-07-26,bmo,2.77,2.57,-7.29
UNP,2023-10-19 07:00:00-04:00,2023-10-19,bmo,2.43,2.51,3.15
UNP,2024-01-25 07:00:00-05:00,2024-01-25,bmo,2.56,2.71,5.75
UNP,2024-04-25 07:00:00-04:00,2024-04-25,bmo,2.53,2.69,6.51
UNP,2024-07-25 07:00:00-04:00,2024-07-25,bmo,2.71,2.74,1.11
UNP,2024-10-24 07:00:00-04:00,2024-10-24,bmo,2.78,2.75,-1.08
UNP,2025-01-23 07:00:00-05:00,2025-01-23,bmo,2.79,2.91,4.4
UNP,2025-04-24 07:00:00-04:00,2025-04-24,bmo,2.74,2.7,-1.43
UNP,2025-07-24 07:00:00-04:00,2025-07-24,bmo,2.91,3.15,8.31
UNP,2025-10-23 07:00:00-04:00,2025-10-23,bmo,2.98,3.01,1.14
EBAY,2021-02-03 16:00:00-05:00,2021-02-03,amc,0.83,0.86,3.38
EBAY,2021-04-28 16:00:00-04:00,2021-04-28,amc,1.07,1.09,2.13
EBAY,2021-08-11 16:00:00-04:00,2021-08-11,amc,0.96,0.99,2.63
EBAY,2021-10-27 16:00:00-04:00,2021-10-27,amc,0.88,0.9,1.82
EBAY,2022-02-23 16:00:00-05:00,2022-02-23,amc,0.99,1.05,5.69
EBAY,2022-05-04 16:00:00-04:00,2022-05-04,amc,1.03,1.05,1.45
EBAY,2022-08-03 16:00:00-04:00,2022-08-03,amc,0.89,0.99,10.93
EBAY,2022-11-02 16:00:00-04:00,2022-11-02,amc,0.93,1.0,7.8
EBAY,2023-02-22 16:00:00-05:00,2023-02-22,amc,1.06,1.07,0.64
EBAY,2023-04-26 16:00:00-04:00,2023-04-26,amc,1.07,1.11,3.56
