symbol,asset_class,report_week_ts,release_ts,entry_week_open_ts,entry_ts,exit_ts,direction,at_extreme,cot_index,net_change,net_change_sigma,limit_px,week_open_px,gap_pct,filled_at_open,entry_px,stop_px,exit_px,exit_reason,ret_pct,r_multiple,year,bars_held
6A,FX,1688342400,1688774400,1688940000,1688940000,1689156000,-1,False,43.5,-5158,0.834,0.6707,0.6706,-0.0149,False,0.6706,0.677306,0.677406,STOP,-1.0149120190873813,-1.0149120190873813,2023,16
6A,FX,1689552000,1689984000,1690149600,1690149600,1690423200,-1,False,38.1,-5317,0.863,0.6742,0.6743,0.0148,True,0.6742,0.680942,0.681042,STOP,-1.0148323939483854,-1.0148323939483854,2023,20
6E,FX,1689552000,1689984000,1690149600,1690149600,1690754400,-1,True,87.31,38670,3.098,1.1159,1.116,0.009,True,1.1159000000000001,1.127059,1.10455,TIME,1.0171162290527997,1.0171162290527997,2023,30
ES,Index,1689552000,1689984000,1690149600,1690149600,1690394400,-1,False,25.42,-54706,1.314,4564.0,4564.25,0.0055,True,4564.0,4609.64,4609.89,STOP,-1.0054776511831798,-1.0054776511831798,2023,18
ES,Index,1690761600,1691193600,1691359200,1691488800,1691964000,1,False,34.91,32567,0.777,4498.0,4500.5,0.0556,False,4498.25,4453.2675,4484.75,TIME,-0.30011671205468793,-0.30011671205468793,2023,21
6A,FX,1691366400,1691798400,1691964000,1691964000,1692136800,1,False,44.79,8600,1.403,0.6503,0.65035,0.0077,False,0.6504,0.643896,0.643796,STOP,-1.0153751537515288,-1.0153751537515288,2023,13
6E,FX,1691366400,1691798400,1691964000,1691964000,1692568800,-1,False,76.12,-22251,1.7,1.0966,1.0967,0.0091,True,1.0966,1.107566,1.089,TIME,0.6930512493160724,0.6930512493160724,2023,30
ES,Index,1691366400,1691798400,1691964000,1691964000,1692194400,1,False,40.95,40478,0.959,4484.25,4485.0,0.0167,False,4484.5,4439.655,4439.405,STOP,-1.0055747574980545,-1.0055747574980545,2023,17
6A,FX,1691971200,1692403200,1692568800,1692568800,1692799200,-1,False,35.32,-10205,1.621,0.6409,0.6412,0.0468,True,0.6411,0.6475110000000001,0.647611,STOP,-1.015598190609896,-1.015598190609896,2023,17
6E,FX,1691971200,1692403200,1692568800,1692568800,1692943200,1,False,80.0,10052,0.773,1.0886,1.0889,0.0276,False,1.0887,1.077813,1.077713,STOP,-1.009185266832009,-1.009185266832009,2023,27
ES,Index,1691971200,1692403200,1692568800,1692568800,1693173600,1,False,47.09,41162,0.979,4380.0,4382.5,0.0571,False,4380.25,4336.4475,4417.75,TIME,0.8561155185206324,0.8561155185206323,2023,30
6A,FX,1692576000,1693008000,1693173600,1693173600,1693317600,-1,False,25.69,-10389,1.608,0.6406,0.64105,0.0702,True,0.64095,0.6473595,0.6474595,STOP,-1.0156018410172316,-1.0156018410172316,2023,11
6A,FX,1693180800,1693612800,1693778400,1693778400,1693893600,1,True,19.76,-6399,0.983,0.64515,0.64515,0.0,True,0.64525,0.6387975,0.6386975,STOP,-1.0154978690430005,-1.0154978690430005,2023,9
6E,FX,1693180800,1693612800,1693778400,1693778400,1694383200,-1,False,79.49,-12081,0.918,1.07805,1.07815,0.0093,True,1.07805,1.0888305,1.07185,TIME,0.5751124715922252,0.5751124715922252,2023,30
6E,FX,1693785600,1694217600,1694383200,1694383200,1694988000,-1,False,77.11,-10448,0.788,1.07025,1.07175,0.1402,True,1.07165,1.0823665,1.0708,TIME,0.07931694116549409,0.07931694116549408,2023,30
6E,FX,1694390400,1694822400,1694988000,1694988000,1695592800,-1,False,67.4,-23151,1.727,1.07045,1.0707,0.0234,True,1.0706,1.081306,1.0685499999999999,TIME,0.19148141229218263,0.19148141229218263,2023,30
6A,FX,1694995200,1695427200,1695592800,1695592800,1695780000,1,True,0.0,-17413,2.595,0.6461,0.64605,-0.0077,True,0.64615,0.6396885,0.6395885,STOP,-1.01547628259692,-1.01547628259692,2023,14
6E,FX,1694995200,1695427200,1695592800,1695592800,1696197600,-1,False,63.47,-11099,0.918,1.06845,1.06845,0.0,True,1.06835,1.0790335,1.0603,TIME,0.7534983853605925,0.7534983853605925,2023,30
6A,FX,1695600000,1696032000,1696197600,1696197600,1696802400,-1,True,9.28,10131,1.485,0.6451,0.6453,0.031,True,0.6452,0.651652,0.63755,TIME,1.1856788592684508,1.1856788592684508,2023,30
ES,Index,1695600000,1696032000,1696197600,1696226400,1696341600,1,False,51.43,49710,1.23,4329.25,4349.0,0.4562,False,4329.5,4286.205,4285.955,STOP,-1.0057743388382046,-1.0057743388382046,2023,9
6E,FX,1696204800,1696636800,1696802400,1696917600,1697407200,-1,False,53.93,-19456,1.572,1.0619,1.05855,-0.3155,False,1.0618,1.072418,1.0549,TIME,0.6498398945187538,0.6498398945187538,2023,22
6A,FX,1696809600,1697241600,1697407200,1697407200,1697508000,-1,True,18.65,5410,0.792,0.63105,0.6316,0.0872,True,0.6315000000000001,0.637815,0.637915,STOP,-1.0158353127474187,-1.0158353127474187,2023,8
ES,Index,1697414400,1697846400,1698012000,1698040800,1698271200,1,False,55.32,31271,0.813,4244.5,4256.25,0.2768,False,4244.75,4202.3025,4202.0525,STOP,-1.0058896283644554,-1.0058896283644554,2023,17
6A,FX,1698624000,1699056000,1699225200,1699225200,1699830000,-1,True,19.99,7971,1.209,0.6523,0.65165,-0.0996,False,0.6522,0.658722,0.6367,TIME,2.376571603802508,2.376571603802508,2023,30
6A,FX,1699228800,1699660800,1699830000,1699830000,1700434800,1,False,28.74,9547,1.422,0.6368,0.6366,-0.0314,True,0.6367,0.630333,0.6519,TIME,2.387309564944242,2.387309564944242,2023,30
ES,Index,1699228800,1699660800,1699830000,1699830000,1699959600,-1,False,56.78,-57758,1.436,4424.5,4425.75,0.0283,True,4425.5,4469.755,4470.005,STOP,-1.0056490792000927,-1.0056490792000927,2023,10
6A,FX,1699833600,1700265600,1700434800,1700434800,1700535600,-1,False,23.8,-5393,0.8,0.6522,0.652,-0.0307,False,0.6521,0.658621,0.658721,STOP,-1.0153350713080798,-1.0153350713080798,2023,8
6E,FX,1699833600,1700265600,1700434800,1700434800,1701039600,1,False,66.7,19851,1.764,1.09305,1.09235,-0.064,True,1.09245,1.0815255,1.09535,TIME,0.2654583733809442,0.2654583733809442,2023,29
6A,FX,1700438400,1700870400,1701039600,1701039600,1701644400,1,True,17.38,-7014,1.033,0.65955,0.6587,-0.1289,True,0.6587999999999999,0.6522119999999999,0.6674,TIME,1.305403764420166,1.3054037644201657,2023,30
6E,FX,1700438400,1700870400,1701039600,1701039600,1701442800,1,False,75.54,20747,1.799,1.0953,1.09545,0.0137,False,1.0954,1.084446,1.084346,STOP,-1.0091290852656472,-1.0091290852656472,2023,29
6A,FX,1701043200,1701475200,1701644400,1701644400,1701702000,1,False,23.56,6751,0.983,0.66795,0.6675,-0.0674,True,0.6676,0.660924,0.660824,STOP,-1.0149790293588983,-1.014979029358898,2023,5
6E,FX,1701043200,1701475200,1701644400,1701644400,1702249200,-1,True,81.29,13511,1.157,1.08875,1.08905,0.0276,True,1.08895,1.0998395,1.0766,TIME,1.1341200238762186,1.1341200238762186,2023,30
6A,FX,1701648000,1702080000,1702249200,1702249200,1702854000,1,False,35.95,13538,1.904,0.6578,0.6577,-0.0152,True,0.6577999999999999,0.651222,0.67195,TIME,2.1511097598054283,2.1511097598054283,2023,30
6E,FX,1701648000,1702080000,1702249200,1702249200,1702494000,-1,True,85.21,9195,0.783,1.0767,1.0765,-0.0186,False,1.0766,1.087366,1.087466,STOP,-1.009288500835969,-1.009288500835969,2023,18
6E,FX,1702857600,1703289600,1703545200,1703545200,1703746800,-1,False,69.12,-32735,2.645,1.10535,1.10535,0.0,True,1.10525,1.1163025,1.1164025,STOP,-1.0090477267586426,-1.0090477267586426,2023,15
ES,Index,1702857600,1703289600,1703545200,1703545200,1704150000,-1,False,35.61,-130312,3.024,4799.25,4800.25,0.0208,True,4800.0,4848.0,4818.25,TIME,-0.38020833333333337,-0.38020833333333337,2023,24
6A,FX,1704067200,1704499200,1704668400,1704668400,1704985200,1,False,49.5,8410,1.165,0.67305,0.67275,-0.0446,True,0.67285,0.6661214999999999,0.6660214999999999,STOP,-1.0148621535260482,-1.0148621535260482,2024,23
6A,FX,1704672000,1705104000,1705273200,1705273200,1705359600,1,False,59.22,10619,1.442,0.6699,0.67,0.0149,False,0.67,0.6633,0.6632,STOP,-1.0149253731343324,-1.0149253731343324,2024,6
ES,Index,1704672000,1705104000,1705273200,1705273200,1705489200,1,False,47.29,97039,2.169,4811.25,4812.0,0.0156,False,4811.5,4763.385,4763.135,STOP,-1.005195884859187,-1.005195884859187,2024,15
6A,FX,1705276800,1705708800,1705878000,1705878000,1706482800,-1,False,44.95,-15583,2.031,0.66085,0.66085,0.0,True,0.6607500000000001,0.6673575,0.6585,TIME,0.3405221339387189,0.3405221339387189,2024,30
6E,FX,1705276800,1705708800,1705878000,1705878000,1706482800,-1,False,64.65,-14785,1.205,1.09225,1.09195,-0.0275,False,1.09215,1.1030715,1.08725,TIME,0.4486563201025413,0.4486563201025413,2024,30
ES,Index,1705276800,1705708800,1705878000,1705878000,1706094000,-1,False,39.5,-52197,1.152,4869.75,4872.5,0.0565,True,4872.25,4920.9725,4921.2225,STOP,-1.00513109959464,-1.00513109959464,2024,16
6A,FX,1705881600,1706313600,1706482800,1706482800,1707087600,-1,False,39.21,-6263,0.811,0.65845,0.6584,-0.0076,False,0.65835,0.6649335,0.6519,TIME,0.9797220323536046,0.9797220323536046,2024,30
6E,FX,1705881600,1706313600,1706482800,1706612400,1707087600,-1,False,57.93,-15768,1.271,1.0876,1.08715,-0.0414,False,1.0875,1.0983749999999999,1.0801,TIME,0.6804597701149289,0.6804597701149289,2024,21
ES,Index,1706486400,1706918400,1707087600,1707087600,1707476400,-1,False,31.05,-36489,0.8,4972.75,4976.0,0.0654,True,4975.75,5025.5075,5025.7575,STOP,-1.0050243681856947,-1.0050243681856947,2024,28
6A,FX,1707091200,1707523200,1707692400,1707692400,1708297200,-1,False,23.01,-13518,1.707,0.6531,0.65275,-0.0536,False,0.653,0.6595300000000001,0.6537499999999999,TIME,-0.11485451761101338,-0.11485451761101338,2024,30
6E,FX,1707091200,1707523200,1707692400,1707692400,1708297200,-1,False,46.78,-26618,2.136,1.0801,1.0801,0.0,True,1.08,1.0908,1.07905,TIME,0.08796296296296355,0.08796296296296355,2024,30
6A,FX,1707696000,1708128000,1708297200,1708297200,1708902000,1,True,16.45,-7163,0.899,0.65375,0.65365,-0.0153,True,0.6537499999999999,0.6472125,0.6567000000000001,TIME,0.4512428298279341,0.4512428298279341,2024,29
6E,FX,1708300800,1708732800,1708902000,1708902000,1709506800,1,False,49.28,15178,1.193,1.08315,1.0831,-0.0046,True,1.0832,1.072368,1.08475,TIME,0.14309453471197955,0.14309453471197955,2024,30
6A,FX,1710115200,1710547200,1710712800,1710712800,1711317600,1,True,5.59,-6097,0.786,0.65775,0.65775,0.0,True,0.6578499999999999,0.6512714999999999,0.6529,TIME,-0.752451166679319,-0.7524511666793189,2024,30
ES,Index,1710115200,1710547200,1710712800,1710712800,1710770400,-1,False,28.98,-35387,0.817,5183.25,5185.75,0.0482,True,5185.5,5237.3550000000005,5237.6050000000005,STOP,-1.0048211358596177,-1.0048211358596177,2024,5
6A,FX,1710720000,1711152000,1711317600,1711317600,1711922400,1,True,0.0,-16698,2.075,0.65305,0.653,-0.0077,True,0.6531,0.6465690000000001,0.65305,TIME,-0.007655795437145075,-0.007655795437145075,2024,24
6E,FX,1710720000,1711152000,1711317600,1711317600,1711922400,-1,False,40.9,-26065,1.99,1.08445,1.08435,-0.0092,False,1.08435,1.0951935,1.0813,TIME,0.2812744962419881,0.2812744962419881,2024,24
ES,Index,1710720000,1711152000,1711317600,1711317600,1711922400,1,False,35.79,45658,1.08,5289.75,5290.5,0.0142,False,5290.0,5237.1,5314.0,TIME,0.4536862003780718,0.4536862003780718,2024,24
6E,FX,1711324800,1711756800,1711922400,1711922400,1712527200,-1,False,33.6,-17148,1.293,1.08215,1.0812,-0.0878,False,1.08205,1.0928704999999999,1.087,TIME,-0.45746499699644294,-0.4574649969964429,2024,30
6E,FX,1711929600,1712361600,1712527200,1712527200,1713132000,-1,False,27.46,-14400,1.077,1.0868,1.0869,0.0092,True,1.0868,1.097668,1.06675,TIME,1.8448656606551255,1.8448656606551255,2024,30
ES,Index,1711929600,1712361600,1712527200,1712527200,1712743200,1,False,53.09,91317,2.185,5255.75,5263.25,0.1427,False,5256.0,5203.44,5203.19,STOP,-1.0047564687975723,-1.0047564687975723,2024,16
6A,FX,1712534400,1712966400,1713132000,1713132000,1713736800,-1,True,13.75,10344,1.293,0.6474,0.64755,0.0232,True,0.64745,0.6539245,0.6431,TIME,0.6718665534018017,0.6718665534018017,2024,30
6E,FX,1712534400,1712966400,1713132000,1713132000,1713736800,1,False,34.25,15929,1.202,1.0669,1.06665,-0.0234,True,1.06675,1.0560825,1.06765,TIME,0.0843684087180596,0.0843684087180596,2024,30
6A,FX,1713139200,1713571200,1713736800,1713736800,1714341600,1,True,5.84,-8742,1.085,0.64285,0.643,0.0233,False,0.64295,0.6365205,0.65425,TIME,1.7575239132125324,1.7575239132125324,2024,30
6E,FX,1713139200,1713571200,1713736800,1713736800,1714341600,-1,False,25.51,-20499,1.522,1.0682,1.06775,-0.0421,False,1.0681,1.078781,1.0715999999999999,TIME,-0.32768467371967386,-0.32768467371967386,2024,30
6E,FX,1713744000,1714176000,1714341600,1714341600,1714946400,1,True,16.05,-22213,1.623,1.07155,1.0715,-0.0047,True,1.0715999999999999,1.060884,1.07805,TIME,0.6019036954087409,0.6019036954087409,2024,30
6A,FX,1714348800,1714780800,1714946400,1714946400,1715551200,1,False,21.99,13004,1.569,0.6619,0.6617,-0.0302,True,0.6617999999999999,0.6551819999999999,0.661,TIME,-0.12088244182531158,-0.12088244182531158,2024,30
6A,FX,1714953600,1715385600,1715551200,1715551200,1716156000,1,False,38.92,18719,2.151,0.6611,0.6611,0.0,True,0.6612,0.6545880000000001,0.6698000000000001,TIME,1.3006654567453193,1.3006654567453193,2024,30
6E,FX,1714953600,1715385600,1715551200,1715551200,1716156000,1,False,22.26,11367,0.826,1.0788,1.0788,0.0,True,1.0789,1.068111,1.08815,TIME,0.8573547131337456,0.8573547131337456,2024,30
ES,Index,1714953600,1715385600,1715551200,1715551200,1715767200,-1,False,63.3,-52828,1.15,5241.5,5240.5,-0.0191,False,5241.25,5293.6625,5293.9125,STOP,-1.0047698545194441,-1.0047698545194441,2024,16
6A,FX,1715558400,1715990400,1716156000,1716156000,1716760800,-1,False,28.45,-12655,1.43,0.67005,0.6699,-0.0224,False,0.66995,0.6766495,0.6637,TIME,0.9329054407045434,0.9329054407045434,2024,30
6E,FX,1715558400,1715990400,1716156000,1716156000,1716760800,1,False,27.62,12565,0.906,1.08825,1.08825,0.0,True,1.08835,1.0774664999999999,1.08575,TIME,-0.2388937382275863,-0.2388937382275863,2024,30
6A,FX,1716163200,1716595200,1716760800,1716760800,1717365600,1,False,48.58,20938,2.248,0.66325,0.6636,0.0528,False,0.66335,0.6567165,0.6655,TIME,0.3241124594859403,0.3241124594859403,2024,29
6E,FX,1716163200,1716595200,1716760800,1716760800,1717365600,1,False,37.97,24320,1.7,1.08585,1.08585,0.0,True,1.08595,1.0750905,1.08565,TIME,-0.027625581288269897,-0.027625581288269897,2024,29
6E,FX,1716768000,1717200000,1717365600,1717365600,1717970400,1,False,44.83,16097,1.109,1.08565,1.08575,0.0092,False,1.08575,1.0748925,1.07735,TIME,-0.7736587612249564,-0.7736587612249562,2024,30
ES,Index,1717372800,1717804800,1717970400,1717970400,1718186400,-1,False,55.05,-62792,1.39,5353.5,5351.5,-0.0374,False,5353.25,5406.7825,5407.0325,STOP,-1.004670060243782,-1.004670060243782,2024,16
6A,FX,1717977600,1718409600,1718575200,1718575200,1719180000,-1,False,47.52,-13482,1.444,0.6632,0.66325,0.0075,True,0.66315,0.6697815,0.66555,TIME,-0.3619090703460692,-0.3619090703460692,2024,29
6E,FX,1717977600,1718409600,1718575200,1718575200,1719180000,-1,False,38.9,-24226,1.625,1.0752,1.075,-0.0186,False,1.0751,1.085851,1.0735999999999999,TIME,0.13952190493908073,0.13952190493908073,2024,29
ES,Index,1717977600,1718409600,1718575200,1718575200,1718647200,-1,False,48.13,-46414,1.015,5435.75,5500.0,1.182,True,5499.75,5554.7475,5554.9975,STOP,-1.0045456611664239,-1.0045456611664239,2024,6
6A,FX,1718582400,1719014400,1719180000,1719180000,1719784800,1,False,73.42,23129,2.377,0.6657,0.66545,-0.0376,True,0.66555,0.6588944999999999,0.66895,TIME,0.5108556832694868,0.5108556832694868,2024,30
6E,FX,1718582400,1719014400,1719180000,1719180000,1719784800,-1,False,23.69,-35693,2.287,1.0737,1.0735,-0.0186,False,1.0736,1.0843360000000002,1.07715,TIME,-0.3306631892697412,-0.3306631892697412,2024,30
6A,FX,1719187200,1719619200,1719784800,1719784800,1720173600,-1,True,100.0,17980,1.808,0.66845,0.66905,0.0898,True,0.66895,0.6756395000000001,0.6757395,STOP,-1.0149488003587717,-1.0149488003587717,2024,27
ES,Index,1719187200,1719619200,1719784800,1719784800,1720389600,1,False,55.01,48863,1.103,5532.25,5534.25,0.0362,False,5532.5,5477.175,5611.75,TIME,1.4324446452779032,1.4324446452779032,2024,28
6E,FX,1719187200,1719619200,1719784800,1719900000,1720389600,1,True,16.72,-16382,1.042,1.0753,1.07705,0.1627,False,1.0754,1.064646,1.08505,TIME,0.8973405244560312,0.8973405244560312,2024,21
6A,FX,1719792000,1720224000,1720389600,1720389600,1720994400,-1,True,100.0,7840,0.786,0.6762,0.67585,-0.0518,False,0.6761,0.682861,0.6787,TIME,-0.38455849726370883,-0.38455849726370883,2024,30
ES,Index,1719792000,1720224000,1720389600,1720389600,1720994400,1,False,62.98,53439,1.191,5615.0,5612.0,-0.0534,True,5612.25,5556.1275,5680.75,TIME,1.2205443449596864,1.2205443449596864,2024,30
6E,FX,1720396800,1720828800,1720994400,1720994400,1721599200,1,False,21.85,13142,0.828,1.0942,1.09255,-0.1508,True,1.09265,1.0817234999999998,1.0912,TIME,-0.1327048917768683,-0.1327048917768683,2024,30
ES,Index,1720396800,1720828800,1720994400,1720994400,1721599200,-1,False,56.54,-43203,0.953,5667.5,5681.0,0.2382,True,5680.75,5737.5575,5564.75,TIME,2.0419838929718788,2.0419838929718788,2024,30
6A,FX,1720396800,1720828800,1720994400,1721023200,1721599200,-1,True,100.0,18249,1.778,0.6797,0.6786,-0.1618,False,0.6796,0.686396,0.6696,TIME,1.4714537963507959,1.4714537963507959,2024,28
6A,FX,1721001600,1721433600,1721599200,1721599200,1722204000,-1,True,100.0,8700,0.846,0.6696,0.6695,-0.0149,False,0.6695,0.676195,0.6559,TIME,2.031366691560858,2.031366691560858,2024,30
6E,FX,1721001600,1721433600,1721599200,1721599200,1722204000,1,False,30.85,21126,1.394,1.0913,1.0913,0.0,True,1.0914,1.0804859999999998,1.08805,TIME,-0.3069452079897347,-0.3069452079897347,2024,30
ES,Index,1721606400,1722038400,1722204000,1722204000,1722348000,1,False,62.77,52223,1.161,5499.25,5496.5,-0.05,True,5496.75,5441.7825,5441.5325,STOP,-1.0045481420839542,-1.004548142083954,2024,11
6A,FX,1721606400,1722038400,1722204000,1722232800,1722391200,1,True,83.21,-19927,1.864,0.6555,0.6558,0.0458,False,0.6556,0.649044,0.648944,STOP,-1.0152532031726658,-1.0152532031726655,2024,12
6A,FX,1722211200,1722643200,1722808800,1722808800,1723125600,-1,False,64.19,-22556,2.019,0.65185,0.65205,0.0307,True,0.65195,0.6584695,0.6585695,STOP,-1.015338599585858,-1.015338599585858,2024,23
6E,FX,1722211200,1722643200,1722808800,1722808800,1723413600,-1,False,27.89,-18107,1.174,1.0933,1.094,0.064,True,1.0939,1.1048390000000001,1.0936,TIME,0.027424810311745956,0.027424810311745956,2024,30
6A,FX,1722816000,1723248000,1723413600,1723413600,1723572000,-1,False,56.75,-8829,0.79,0.65785,0.6578,-0.0076,False,0.6577500000000001,0.6643275000000001,0.6644275000000001,STOP,-1.0152033447358422,-1.0152033447358422,2024,12
6E,FX,1722816000,1723248000,1723413600,1723413600,1724018400,1,False,34.61,15781,1.025,1.09335,1.0935,0.0137,False,1.09345,1.0825155,1.10425,TIME,0.9876994832868371,0.9876994832868371,2024,30
ES,Index,1723420800,1723852800,1724018400,1724018400,1724133600,-1,False,61.25,-57441,1.272,5580.25,5584.0,0.0672,True,5583.75,5639.5875,5639.8375,STOP,-1.004477277815082,-1.004477277815082,2024,9
6E,FX,1724025600,1724457600,1724623200,1724623200,1724911200,1,False,44.17,29034,1.824,1.1204,1.12025,-0.0134,True,1.12035,1.1091465,1.1090465,STOP,-1.0089257821216506,-1.0089257821216504,2024,21
ES,Index,1724025600,1724457600,1724623200,1724623200,1725228000,-1,False,52.1,-61352,1.336,5650.75,5650.5,-0.0044,False,5650.5,5707.005,5656.5,TIME,-0.10618529333687285,-0.10618529333687285,2024,30
6A,FX,1724630400,1725062400,1725228000,1725228000,1725400800,1,False,74.49,19726,1.75,0.67685,0.6768,-0.0074,True,0.6769,0.6701309999999999,0.6700309999999999,STOP,-1.0147732309056012,-1.014773230905601,2024,12
6E,FX,1724630400,1725062400,1725228000,1725228000,1725832800,1,False,59.85,36821,2.201,1.10555,1.1054,-0.0136,True,1.1055,1.094445,1.1088500000000001,TIME,0.3030303030303199,0.3030303030303199,2024,29
6A,FX,1725235200,1725667200,1725832800,1725832800,1726178400,-1,True,84.01,11295,1.011,0.66715,0.6672,0.0075,True,0.6671,0.673771,0.673871,STOP,-1.014990256333379,-1.014990256333379,2024,25
6E,FX,1725840000,1726272000,1726437600,1726437600,1727042400,-1,False,54.99,-18585,1.119,1.11185,1.1121,0.0225,True,1.112,1.1231200000000001,1.11985,TIME,-0.7059352517985532,-0.7059352517985532,2024,30
6A,FX,1726444800,1726876800,1727042400,1727042400,1727186400,-1,False,56.82,-26080,2.256,0.6812,0.6813,0.0147,True,0.6812,0.6880120000000001,0.6881120000000001,STOP,-1.0146799765120418,-1.0146799765120418,2024,11
ES,Index,1726444800,1726876800,1727042400,1727042400,1727330400,-1,False,46.41,-63560,1.359,5758.25,5762.0,0.0651,True,5761.75,5819.3675,5819.6175,STOP,-1.0043389595175127,-1.0043389595175127,2024,21
6A,FX,1727049600,1727481600,1727647200,1727647200,1728252000,-1,True,81.15,28874,2.381,0.6908,0.69115,0.0507,True,0.69105,0.6979605000000001,0.6804,TIME,1.5411330583894143,1.5411330583894143,2024,30
ES,Index,1727049600,1727481600,1727647200,1727647200,1727863200,1,False,59.41,87195,1.824,5785.75,5784.0,-0.0302,True,5784.25,5726.4075,5726.1575,STOP,-1.0043220815144531,-1.004322081514453,2024,16
6A,FX,1727654400,1728086400,1728252000,1728252000,1728856800,-1,True,100.0,25776,2.049,0.67995,0.6803,0.0515,True,0.6802,0.687002,0.6745,TIME,0.837988826815648,0.837988826815648,2024,30
6E,FX,1727654400,1728086400,1728252000,1728252000,1728856800,-1,False,43.87,-16371,0.989,1.1007,1.10025,-0.0409,False,1.1006,1.111606,1.09645,TIME,0.37706705433400856,0.37706705433400856,2024,30
ES,Index,1727654400,1728086400,1728252000,1728252000,1728324000,1,False,65.87,43298,0.9,5795.5,5802.0,0.1122,False,5795.75,5737.7925,5737.5425,STOP,-1.0043135055859973,-1.0043135055859973,2024,6
6A,FX,1728864000,1729296000,1729461600,1729461600,1729677600,1,True,89.96,-14153,1.092,0.6711,0.6711,0.0,True,0.6712,0.664488,0.664388,STOP,-1.0148986889153813,-1.0148986889153813,2024,16
6E,FX,1728864000,1729296000,1729461600,1729461600,1730066400,-1,False,27.61,-21948,1.298,1.0893,1.0893,0.0,True,1.0892,1.1000919999999998,1.082,TIME,0.6610356224751995,0.6610356224751995,2024,30
6E,FX,1729468800,1729900800,1730066400,1730066400,1730674800,1,True,8.16,-45674,2.539,1.08185,1.0819,0.0046,False,1.08195,1.0711305,1.0888,TIME,0.6331161329081771,0.6331161329081771,2024,30
ES,Index,1730073600,1730505600,1730674800,1730674800,1731279600,1,False,74.09,39717,0.839,5759.25,5741.75,-0.3039,True,5742.0,5684.58,6029.75,TIME,5.011320097526994,5.011320097526994,2024,30
6E,FX,1730073600,1730505600,1730674800,1730847600,1730862000,1,True,0.0,-21780,1.198,1.0852,1.0889,0.341,False,1.0853,1.074447,1.074347,STOP,-1.0092140422003124,-1.0092140422003124,2024,2
6E,FX,1730678400,1731110400,1731279600,1731279600,1731884400,-1,True,12.07,28651,1.534,1.07345,1.07245,-0.0932,False,1.07335,1.0840835,1.05505,TIME,1.7049424698374234,1.7049424698374234,2024,30
ES,Index,1730678400,1731110400,1731279600,1731279600,1731884400,-1,True,81.66,50742,1.078,6023.5,6030.0,0.1079,True,6029.75,6090.0475,5900.0,TIME,2.1518305070691155,2.1518305070691155,2024,30
6E,FX,1731283200,1731715200,1731884400,1731884400,1732489200,-1,True,18.06,14216,0.766,1.0553,1.05495,-0.0332,False,1.0552,1.065752,1.0461,TIME,0.8623957543593525,0.8623957543593525,2024,30
ES,Index,1731283200,1731715200,1731884400,1731884400,1732186800,-1,False,68.47,-88439,1.814,5900.0,5899.75,-0.0042,False,5899.75,5958.7475,5958.9975,STOP,-1.0042374676893155,-1.0042374676893155,2024,22
ES,Index,1732492800,1732924800,1733094000,1733094000,1733698800,-1,False,52.98,-113805,2.225,6051.5,6051.5,0.0,True,6051.25,6111.7625,6096.5,TIME,-0.7477793844247057,-0.7477793844247057,2024,30
6A,FX,1733097600,1733529600,1733698800,1733698800,1734303600,1,True,91.47,-10375,0.81,0.639,0.6395,0.0782,False,0.6391,0.632709,0.63625,TIME,-0.44593960256611154,-0.44593960256611154,2024,30
6A,FX,1733702400,1734134400,1734303600,1734303600,1734534000,1,True,82.31,-12916,0.997,0.63635,0.63635,0.0,True,0.63645,0.6300855,0.6299855,STOP,-1.0157121533506142,-1.0157121533506142,2024,17
6E,FX,1733702400,1734134400,1734303600,1734303600,1734548400,1,True,0.0,-18084,0.965,1.0546,1.05405,-0.0522,True,1.05415,1.0436085,1.0435085,STOP,-1.0094863159891827,-1.0094863159891827,2024,18
6A,FX,1734307200,1734739200,1734908400,1734908400,1735167600,-1,False,32.64,-70016,4.299,0.6252,0.62515,-0.008,False,0.6251,0.631351,0.62335,TIME,0.27995520716685796,0.27995520716685796,2024,11
ES,Index,1734307200,1734739200,1734908400,1734951600,1735167600,1,False,58.8,43471,0.901,5996.5,6001.75,0.0876,False,5996.75,5936.7825,6099.0,TIME,1.7050902572226623,1.7050902572226623,2024,8
ES,Index,1737331200,1737763200,1737932400,1738335600,1738537200,-1,False,53.45,-45173,0.974,6132.0,6102.25,-0.4852,False,6131.75,6193.0675,5982.5,TIME,2.43405226892812,2.43405226892812,2025,2
ES,Index,1738540800,1738972800,1739142000,1739142000,1739746800,1,False,64.02,51337,1.102,6050.0,6016.0,-0.562,True,6016.25,5956.0875,6138.0,TIME,2.023685850820694,2.023685850820694,2025,30
6E,FX,1740355200,1740787200,1740956400,1740956400,1741071600,-1,True,19.09,25995,1.415,1.0385,1.04095,0.2359,True,1.04085,1.0512585,1.0513585,STOP,-1.0096075323053304,-1.0096075323053304,2025,9
6E,FX,1740960000,1741392000,1741557600,1741572000,1742162400,1,False,24.92,15319,0.828,1.0838,1.08465,0.0784,False,1.0839,1.073061,1.0936,TIME,0.8949165052126413,0.8949165052126412,2025,29
6E,FX,1741564800,1741996800,1742162400,1742162400,1742767200,1,False,33.76,23196,1.235,1.0934,1.0937,0.0274,False,1.0935,1.082565,1.08705,TIME,-0.5898491083676127,-0.5898491083676127,2025,30
