instrument,model,side,bias,entry_ts,exit_ts,entry,exit,r,pnl_pct,bars,reason,partial_tp1
SI,C,long,BULL_STRONG,2020-04-23 14:00:00+00:00,2020-04-28 06:00:00+00:00,15.3275,14.950192708333333,-1.0668706662947927,-0.005334353331473964,16,SL,False
AUDUSD,C,long,BULL_STRONG,2020-04-27 01:00:00+00:00,2020-05-03 21:00:00+00:00,0.6450600000000001,0.6407664999999999,-1.0714424646128287,-0.005357212323064143,29,SL,False
SI,C,long,BULL_STRONG,2020-04-29 14:00:00+00:00,2020-04-30 10:00:00+00:00,15.412500000000001,15.123475446428571,-1.0890462048692275,-0.005445231024346138,5,SL,False
SI,C,long,BULL_STRONG,2020-04-30 10:00:00+00:00,2020-04-30 14:00:00+00:00,15.322500000000002,14.965906994047618,-1.0710155542836548,-0.0053550777714182745,1,SL,False
CL,C,long,BULL_STRONG,2020-12-01 23:00:00+00:00,2020-12-03 15:00:00+00:00,44.035000000000004,45.773130699088156,1.8613857362000494,0.009306928681000247,10,TP2,True
EURAUD,C,short,BEAR_STRONG,2021-03-10 02:00:00+00:00,2021-03-17 17:00:00+00:00,1.54651,1.54668,1.024512950499557,0.005122564752497785,34,BE_STOP,True
EURAUD,C,short,BEAR_STRONG,2021-03-22 21:00:00+00:00,2021-03-23 01:00:00+00:00,1.54379,1.5479097581168832,-1.09776056876736,-0.0054888028438368,1,SL,False
EURAUD,C,short,BEAR_STRONG,2021-03-29 01:00:00+00:00,2021-04-01 01:00:00+00:00,1.54345,1.5480179724025975,-1.053679963944423,-0.005268399819722115,18,SL,False
AUDCHF,C,short,BEAR_STRONG,2021-11-08 14:00:00+00:00,2021-11-09 06:00:00+00:00,0.67785,0.67802,0.5107534610907555,0.0025537673054537775,4,BE_STOP,True
NZDJPY,C,short,BEAR_STRONG,2021-11-29 22:00:00+00:00,2021-11-30 06:00:00+00:00,77.667,76.75243404255318,1.5619034589049283,0.007809517294524642,2,TP2,True
EURGBP,C,short,BEAR_STRONG,2021-12-28 02:00:00+00:00,2021-12-31 06:00:00+00:00,0.84287,0.8372293854166666,2.4913064731882404,0.012456532365941202,19,TP2,True
AUDUSD,C,long,BULL_STRONG,2022-04-11 01:00:00+00:00,2022-04-11 13:00:00+00:00,0.7447900000000001,0.7420272428571428,-1.0726854665861478,-0.005363427332930739,3,SL,False
AUDCHF,C,short,BEAR_STRONG,2022-07-19 05:00:00+00:00,2022-07-20 09:00:00+00:00,0.66849,0.6713490714285715,-1.0794283847318518,-0.005397141923659259,7,SL,False
AUDCHF,C,short,BEAR_STRONG,2022-07-20 09:00:00+00:00,2022-07-25 09:00:00+00:00,0.66945,0.66962,0.6967739599383428,0.003483869799691714,18,BE_STOP,True
AUDCHF,C,short,BEAR_STRONG,2022-07-26 21:00:00+00:00,2022-07-27 17:00:00+00:00,0.66855,0.6713872857142857,-1.0988259332654915,-0.005494129666327458,5,SL,False
AUDCHF,C,short,BEAR_STRONG,2022-07-28 09:00:00+00:00,2022-08-01 05:00:00+00:00,0.66859,0.66876,0.5430427644179324,0.002715213822089662,11,BE_STOP,True
